access_id,priority,address_query,fallback_queries,street,civic,esponente,coordinate_quality_flag,source_diagnosis,recovery_action,source_lon,source_lat,request_status,request_notes
3535415,P2_external_candidate_useful,"VIA CESARE BATTISTI 1, Lamezia Terme, Calabria, Italia","VIA CESARE BATTISTI, Lamezia Terme, Calabria, Italia",VIA CESARE BATTISTI,1,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3157049","38,9729972",planned,execute with --execute after confirming provider terms/rate limits
3515455,P2_external_candidate_useful,"VIA CIMABUE 15, Lamezia Terme, Calabria, Italia","VIA CIMABUE, Lamezia Terme, Calabria, Italia",VIA CIMABUE,15,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3134726","38,956712",planned,execute with --execute after confirming provider terms/rate limits
3515435,P2_external_candidate_useful,"VIA CIMABUE 16, Lamezia Terme, Calabria, Italia","VIA CIMABUE, Lamezia Terme, Calabria, Italia",VIA CIMABUE,16,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3134365","38,9512437",planned,execute with --execute after confirming provider terms/rate limits
3534836,P2_external_candidate_useful,"VIA CONCIAPELLE 67, Lamezia Terme, Calabria, Italia","VIA CONCIAPELLE, Lamezia Terme, Calabria, Italia",VIA CONCIAPELLE,67,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,30389","38,934783",planned,execute with --execute after confirming provider terms/rate limits
3534837,P2_external_candidate_useful,"VIA CONCIAPELLE 8, Lamezia Terme, Calabria, Italia","VIA CONCIAPELLE, Lamezia Terme, Calabria, Italia",VIA CONCIAPELLE,8,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3235452","38,9791649",planned,execute with --execute after confirming provider terms/rate limits
3513584,P2_external_candidate_useful,"VIA CONFORTI 4, Lamezia Terme, Calabria, Italia","VIA CONFORTI, Lamezia Terme, Calabria, Italia",VIA CONFORTI,4,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2931232","38,935429",planned,execute with --execute after confirming provider terms/rate limits
3572290,P2_external_candidate_useful,"VIA COSCHI 104, Lamezia Terme, Calabria, Italia","VIA COSCHI, Lamezia Terme, Calabria, Italia",VIA COSCHI,104,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2755525","38,9449454",planned,execute with --execute after confirming provider terms/rate limits
3572291,P2_external_candidate_useful,"VIA COSCHI 107, Lamezia Terme, Calabria, Italia","VIA COSCHI, Lamezia Terme, Calabria, Italia",VIA COSCHI,107,,street_context_mismatch,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2786866","38,9506432",planned,execute with --execute after confirming provider terms/rate limits
3572275,P2_external_candidate_useful,"VIA COSCHI 6, Lamezia Terme, Calabria, Italia","VIA COSCHI, Lamezia Terme, Calabria, Italia",VIA COSCHI,6,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3136269","38,9337236",planned,execute with --execute after confirming provider terms/rate limits
3538966,P2_external_candidate_useful,"VIA DEGLI ABETI 5, Lamezia Terme, Calabria, Italia","VIA DEGLI ABETI, Lamezia Terme, Calabria, Italia",VIA DEGLI ABETI,5,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3139881","38,9521488",planned,execute with --execute after confirming provider terms/rate limits
3528144,P2_external_candidate_useful,"VIA DEGLI ALLORI 1, Lamezia Terme, Calabria, Italia","VIA DEGLI ALLORI, Lamezia Terme, Calabria, Italia",VIA DEGLI ALLORI,1,,street_context_mismatch,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,325306","38,9486271",planned,execute with --execute after confirming provider terms/rate limits
3515052,P2_external_candidate_useful,"VIA DEGLI AUSONI 97, Lamezia Terme, Calabria, Italia","VIA DEGLI AUSONI, Lamezia Terme, Calabria, Italia",VIA DEGLI AUSONI,97,,street_context_mismatch,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3287544","38,9444328",planned,execute with --execute after confirming provider terms/rate limits
3529681,P2_external_candidate_useful,"VIA DEGLI ETRUSCHI 7, Lamezia Terme, Calabria, Italia","VIA DEGLI ETRUSCHI, Lamezia Terme, Calabria, Italia",VIA DEGLI ETRUSCHI,7,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3330573","38,926976",planned,execute with --execute after confirming provider terms/rate limits
3534827,P2_external_candidate_useful,"VIA DEGLI EUCALIPTI 45, Lamezia Terme, Calabria, Italia","VIA DEGLI EUCALIPTI, Lamezia Terme, Calabria, Italia",VIA DEGLI EUCALIPTI,45,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3269658","38,9737706",planned,execute with --execute after confirming provider terms/rate limits
3516003,P2_external_candidate_useful,"VIA DEGLI SVEVI 49, Lamezia Terme, Calabria, Italia","VIA DEGLI SVEVI, Lamezia Terme, Calabria, Italia",VIA DEGLI SVEVI,49,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3078415","38,9471546",planned,execute with --execute after confirming provider terms/rate limits
3515958,P2_external_candidate_useful,"VIA DEGLI ULIVETI 2, Lamezia Terme, Calabria, Italia","VIA DEGLI ULIVETI, Lamezia Terme, Calabria, Italia",VIA DEGLI ULIVETI,2,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3011624","38,9410098",planned,execute with --execute after confirming provider terms/rate limits
3520410,P2_external_candidate_useful,"VIA DEI BIZANTINI 131, Lamezia Terme, Calabria, Italia","VIA DEI BIZANTINI, Lamezia Terme, Calabria, Italia",VIA DEI BIZANTINI,131,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2679017","38,9617222",planned,execute with --execute after confirming provider terms/rate limits
3520440,P2_external_candidate_useful,"VIA DEI BIZANTINI 181, Lamezia Terme, Calabria, Italia","VIA DEI BIZANTINI, Lamezia Terme, Calabria, Italia",VIA DEI BIZANTINI,181,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2896293","38,9641287",planned,execute with --execute after confirming provider terms/rate limits
3520443,P2_external_candidate_useful,"VIA DEI BIZANTINI 195/B, Lamezia Terme, Calabria, Italia","VIA DEI BIZANTINI, Lamezia Terme, Calabria, Italia",VIA DEI BIZANTINI,195,B,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2952975","38,9622472",planned,execute with --execute after confirming provider terms/rate limits
3553301,P2_external_candidate_useful,"VIA DEI BIZANTINI 57, Lamezia Terme, Calabria, Italia","VIA DEI BIZANTINI, Lamezia Terme, Calabria, Italia",VIA DEI BIZANTINI,57,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2768912","38,9549174",planned,execute with --execute after confirming provider terms/rate limits
3596111,P2_external_candidate_useful,"VIA DEI BRUTII 52, Lamezia Terme, Calabria, Italia","VIA DEI BRUTII, Lamezia Terme, Calabria, Italia",VIA DEI BRUTII,52,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2818593","38,9618973",planned,execute with --execute after confirming provider terms/rate limits
3596222,P2_external_candidate_useful,"VIA DEI BRUTII 96, Lamezia Terme, Calabria, Italia","VIA DEI BRUTII, Lamezia Terme, Calabria, Italia",VIA DEI BRUTII,96,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,33187","38,929303",planned,execute with --execute after confirming provider terms/rate limits
3514695,P2_external_candidate_useful,"VIA DEI FAGGI 1, Lamezia Terme, Calabria, Italia","VIA DEI FAGGI, Lamezia Terme, Calabria, Italia",VIA DEI FAGGI,1,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3133985","38,9508792",planned,execute with --execute after confirming provider terms/rate limits
3533662,P2_external_candidate_useful,"VIA DEI GELSOMINI 14, Lamezia Terme, Calabria, Italia","VIA DEI GELSOMINI, Lamezia Terme, Calabria, Italia",VIA DEI GELSOMINI,14,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3345162","38,941689",planned,execute with --execute after confirming provider terms/rate limits
3533643,P2_external_candidate_useful,"VIA DEI GELSOMINI 16, Lamezia Terme, Calabria, Italia","VIA DEI GELSOMINI, Lamezia Terme, Calabria, Italia",VIA DEI GELSOMINI,16,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3090328","38,9608493",planned,execute with --execute after confirming provider terms/rate limits
3553345,P2_external_candidate_useful,"VIA DEI MORGETI 16, Lamezia Terme, Calabria, Italia","VIA DEI MORGETI, Lamezia Terme, Calabria, Italia",VIA DEI MORGETI,16,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,33191","38,95755",planned,execute with --execute after confirming provider terms/rate limits
3536876,P2_external_candidate_useful,"VIA DEI PIOPPI 12, Lamezia Terme, Calabria, Italia","VIA DEI PIOPPI, Lamezia Terme, Calabria, Italia",VIA DEI PIOPPI,12,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3146158","38,9519068",planned,execute with --execute after confirming provider terms/rate limits
3591647,P2_external_candidate_useful,"VIA DEI SALICI 11, Lamezia Terme, Calabria, Italia","VIA DEI SALICI, Lamezia Terme, Calabria, Italia",VIA DEI SALICI,11,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3128502","38,9524248",planned,execute with --execute after confirming provider terms/rate limits
3512767,P2_external_candidate_useful,"VIA DEI TAURINI 48, Lamezia Terme, Calabria, Italia","VIA DEI TAURINI, Lamezia Terme, Calabria, Italia",VIA DEI TAURINI,48,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3127229","38,942348",planned,execute with --execute after confirming provider terms/rate limits
3535681,P2_external_candidate_useful,"VIA DEL LAVORO 1, Lamezia Terme, Calabria, Italia","VIA DEL LAVORO, Lamezia Terme, Calabria, Italia",VIA DEL LAVORO,1,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,327678","38,940753",planned,execute with --execute after confirming provider terms/rate limits
3531928,P2_external_candidate_useful,"VIA DEL PROGRESSO 533, Lamezia Terme, Calabria, Italia","VIA DEL PROGRESSO, Lamezia Terme, Calabria, Italia",VIA DEL PROGRESSO,533,,street_context_mismatch,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,280143","38,9615629",planned,execute with --execute after confirming provider terms/rate limits
3536139,P2_external_candidate_useful,"VIA DEL PROGRESSO 582/2, Lamezia Terme, Calabria, Italia","VIA DEL PROGRESSO, Lamezia Terme, Calabria, Italia",VIA DEL PROGRESSO,582,2,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3330573","38,926976",planned,execute with --execute after confirming provider terms/rate limits
3536113,P2_external_candidate_useful,"VIA DEL PROGRESSO 610, Lamezia Terme, Calabria, Italia","VIA DEL PROGRESSO, Lamezia Terme, Calabria, Italia",VIA DEL PROGRESSO,610,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3338241","38,9240589",planned,execute with --execute after confirming provider terms/rate limits
3538433,P2_external_candidate_useful,"VIA DEL PROGRESSO 73, Lamezia Terme, Calabria, Italia","VIA DEL PROGRESSO, Lamezia Terme, Calabria, Italia",VIA DEL PROGRESSO,73,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,318104","38,972118",planned,execute with --execute after confirming provider terms/rate limits
3528111,P2_external_candidate_useful,"VIA DEL SOCCORSO 10, Lamezia Terme, Calabria, Italia","VIA DEL SOCCORSO, Lamezia Terme, Calabria, Italia",VIA DEL SOCCORSO,10,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3268504","38,9740004",planned,execute with --execute after confirming provider terms/rate limits
3537722,P2_external_candidate_useful,"VIA DELLE IMPRESE 7, Lamezia Terme, Calabria, Italia","VIA DELLE IMPRESE, Lamezia Terme, Calabria, Italia",VIA DELLE IMPRESE,7,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3249721","38,9449596",planned,execute with --execute after confirming provider terms/rate limits
3524034,P2_external_candidate_useful,"VIA DELLE ROSE 29, Lamezia Terme, Calabria, Italia","VIA DELLE ROSE, Lamezia Terme, Calabria, Italia",VIA DELLE ROSE,29,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2840951","38,957373",planned,execute with --execute after confirming provider terms/rate limits
3513296,P2_external_candidate_useful,"VIA DELLE TERME 121, Lamezia Terme, Calabria, Italia","VIA DELLE TERME, Lamezia Terme, Calabria, Italia",VIA DELLE TERME,121,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3234952","38,9422561",planned,execute with --execute after confirming provider terms/rate limits
3517126,P2_external_candidate_useful,"VIA DOMENICO CURCIO 1, Lamezia Terme, Calabria, Italia","VIA DOMENICO CURCIO, Lamezia Terme, Calabria, Italia",VIA DOMENICO CURCIO,1,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3339418","38,9856768",planned,execute with --execute after confirming provider terms/rate limits
3517125,P2_external_candidate_useful,"VIA DOMENICO CURCIO 16, Lamezia Terme, Calabria, Italia","VIA DOMENICO CURCIO, Lamezia Terme, Calabria, Italia",VIA DOMENICO CURCIO,16,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2811602","38,9699342",planned,execute with --execute after confirming provider terms/rate limits
3515545,P2_external_candidate_useful,"VIA DOMENICO E FRANCESCO RUBINO 1, Lamezia Terme, Calabria, Italia","VIA DOMENICO E FRANCESCO RUBINO, Lamezia Terme, Calabria, Italia",VIA DOMENICO E FRANCESCO RUBINO,1,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3042145","38,9592364",planned,execute with --execute after confirming provider terms/rate limits
3511804,P2_external_candidate_useful,"VIA DUCA D'AOSTA 158, Lamezia Terme, Calabria, Italia","VIA DUCA D'AOSTA, Lamezia Terme, Calabria, Italia",VIA DUCA D'AOSTA,158,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2928504","38,9662242",planned,execute with --execute after confirming provider terms/rate limits
3511766,P2_external_candidate_useful,"VIA DUCA D'AOSTA 234, Lamezia Terme, Calabria, Italia","VIA DUCA D'AOSTA, Lamezia Terme, Calabria, Italia",VIA DUCA D'AOSTA,234,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3215283","38,9607061",planned,execute with --execute after confirming provider terms/rate limits
3515129,P2_external_candidate_useful,"VIA EMILIO BARBERIO 1, Lamezia Terme, Calabria, Italia","VIA EMILIO BARBERIO, Lamezia Terme, Calabria, Italia",VIA EMILIO BARBERIO,1,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3224727","38,9657559",planned,execute with --execute after confirming provider terms/rate limits
3537383,P2_external_candidate_useful,"VIA EMILIO SEGRE 3, Lamezia Terme, Calabria, Italia","VIA EMILIO SEGRE, Lamezia Terme, Calabria, Italia",VIA EMILIO SEGRE,3,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2877869","38,9627912",planned,execute with --execute after confirming provider terms/rate limits
3517684,P2_external_candidate_useful,"VIA ENRICO COLOSIMO 39, Lamezia Terme, Calabria, Italia","VIA ENRICO COLOSIMO, Lamezia Terme, Calabria, Italia",VIA ENRICO COLOSIMO,39,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3211182","38,9650534",planned,execute with --execute after confirming provider terms/rate limits
3531678,P2_external_candidate_useful,"VIA ENRICO TOTI 6, Lamezia Terme, Calabria, Italia","VIA ENRICO TOTI, Lamezia Terme, Calabria, Italia",VIA ENRICO TOTI,6,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,32119","38,9780579",planned,execute with --execute after confirming provider terms/rate limits
3522800,P2_external_candidate_useful,"VIA ERNESTO PONTIERI 33, Lamezia Terme, Calabria, Italia","VIA ERNESTO PONTIERI, Lamezia Terme, Calabria, Italia",VIA ERNESTO PONTIERI,33,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2840569","38,9680591",planned,execute with --execute after confirming provider terms/rate limits
3518507,P2_external_candidate_useful,"VIA EROI DI SAPRI 10, Lamezia Terme, Calabria, Italia","VIA EROI DI SAPRI, Lamezia Terme, Calabria, Italia",VIA EROI DI SAPRI,10,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2826621","38,9533364",planned,execute with --execute after confirming provider terms/rate limits
3538975,P2_external_candidate_useful,"VIA EUCLIDE 6, Lamezia Terme, Calabria, Italia","VIA EUCLIDE, Lamezia Terme, Calabria, Italia",VIA EUCLIDE,6,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3142243","38,9722302",planned,execute with --execute after confirming provider terms/rate limits
3565292,P2_external_candidate_useful,"VIA FILIPPO TURATI 1, Lamezia Terme, Calabria, Italia","VIA FILIPPO TURATI, Lamezia Terme, Calabria, Italia",VIA FILIPPO TURATI,1,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3191385","38,9733876",planned,execute with --execute after confirming provider terms/rate limits
3526835,P2_external_candidate_useful,"VIA FIUME 4, Lamezia Terme, Calabria, Italia","VIA FIUME, Lamezia Terme, Calabria, Italia",VIA FIUME,4,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,32876","38,9771616",planned,execute with --execute after confirming provider terms/rate limits
3526822,P2_external_candidate_useful,"VIA FIUME 61, Lamezia Terme, Calabria, Italia","VIA FIUME, Lamezia Terme, Calabria, Italia",VIA FIUME,61,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2526862","38,921116",planned,execute with --execute after confirming provider terms/rate limits
3528979,P2_external_candidate_useful,"VIA FIUME 67, Lamezia Terme, Calabria, Italia","VIA FIUME, Lamezia Terme, Calabria, Italia",VIA FIUME,67,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2844053","38,9334536",planned,execute with --execute after confirming provider terms/rate limits
3530370,P2_external_candidate_useful,"VIA FRANCESCO ANTONIO D'IPPOLITO 1, Lamezia Terme, Calabria, Italia","VIA FRANCESCO ANTONIO D'IPPOLITO, Lamezia Terme, Calabria, Italia",VIA FRANCESCO ANTONIO D'IPPOLITO,1,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3179626","38,9722378",planned,execute with --execute after confirming provider terms/rate limits
3605117,P2_external_candidate_useful,"VIA FRANCESCO CAPARELLO 32, Lamezia Terme, Calabria, Italia","VIA FRANCESCO CAPARELLO, Lamezia Terme, Calabria, Italia",VIA FRANCESCO CAPARELLO,32,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,308152","38,9718603",planned,execute with --execute after confirming provider terms/rate limits
3513809,P2_external_candidate_useful,"VIA FRANCESCO COSTABILE 12, Lamezia Terme, Calabria, Italia","VIA FRANCESCO COSTABILE, Lamezia Terme, Calabria, Italia",VIA FRANCESCO COSTABILE,12,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2870397","38,9655834",planned,execute with --execute after confirming provider terms/rate limits
3515923,P2_external_candidate_useful,"VIA FRANCESCO COSTABILE 4, Lamezia Terme, Calabria, Italia","VIA FRANCESCO COSTABILE, Lamezia Terme, Calabria, Italia",VIA FRANCESCO COSTABILE,4,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,235703","38,9376293",planned,execute with --execute after confirming provider terms/rate limits
3535976,P2_external_candidate_useful,"VIA FRANCESCO IERACE 44, Lamezia Terme, Calabria, Italia","VIA FRANCESCO IERACE, Lamezia Terme, Calabria, Italia",VIA FRANCESCO IERACE,44,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3212847","38,9692206",planned,execute with --execute after confirming provider terms/rate limits
3535974,P2_external_candidate_useful,"VIA FRANCESCO IERACE 6, Lamezia Terme, Calabria, Italia","VIA FRANCESCO IERACE, Lamezia Terme, Calabria, Italia",VIA FRANCESCO IERACE,6,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2821379","38,9536013",planned,execute with --execute after confirming provider terms/rate limits
3596334,P2_external_candidate_useful,"VIA FRANCESCO LENORMANT 16, Lamezia Terme, Calabria, Italia","VIA FRANCESCO LENORMANT, Lamezia Terme, Calabria, Italia",VIA FRANCESCO LENORMANT,16,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2838962","38,9570034",planned,execute with --execute after confirming provider terms/rate limits
3596353,P2_external_candidate_useful,"VIA FRANCESCO LENORMANT 48, Lamezia Terme, Calabria, Italia","VIA FRANCESCO LENORMANT, Lamezia Terme, Calabria, Italia",VIA FRANCESCO LENORMANT,48,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3077336","38,9550652",planned,execute with --execute after confirming provider terms/rate limits
3598561,P2_external_candidate_useful,"VIA FRANCESCO MATARAZZO 44, Lamezia Terme, Calabria, Italia","VIA FRANCESCO MATARAZZO, Lamezia Terme, Calabria, Italia",VIA FRANCESCO MATARAZZO,44,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3212443","38,9689911",planned,execute with --execute after confirming provider terms/rate limits
3536031,P2_external_candidate_useful,"VIA FRANCESCO PETRARCA 2, Lamezia Terme, Calabria, Italia","VIA FRANCESCO PETRARCA, Lamezia Terme, Calabria, Italia",VIA FRANCESCO PETRARCA,2,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3527644","38,983629",planned,execute with --execute after confirming provider terms/rate limits
3571944,P2_external_candidate_useful,"VIA FRANCESCO RISMONDI 3, Lamezia Terme, Calabria, Italia","VIA FRANCESCO RISMONDI, Lamezia Terme, Calabria, Italia",VIA FRANCESCO RISMONDI,3,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3155395","38,9733895",planned,execute with --execute after confirming provider terms/rate limits
3538989,P2_external_candidate_useful,"VIA FRATELLI ROSSELLI 3, Lamezia Terme, Calabria, Italia","VIA FRATELLI ROSSELLI, Lamezia Terme, Calabria, Italia",VIA FRATELLI ROSSELLI,3,,street_context_mismatch,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2776247","38,9607352",planned,execute with --execute after confirming provider terms/rate limits
3571966,P2_external_candidate_useful,"VIA GAETANO DONIZETTI 13, Lamezia Terme, Calabria, Italia","VIA GAETANO DONIZETTI, Lamezia Terme, Calabria, Italia",VIA GAETANO DONIZETTI,13,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2796208","38,9650217",planned,execute with --execute after confirming provider terms/rate limits
3587382,P2_external_candidate_useful,"VIA GENERALE ALFONSO LA MARMORA 9, Lamezia Terme, Calabria, Italia","VIA GENERALE ALFONSO LA MARMORA, Lamezia Terme, Calabria, Italia",VIA GENERALE ALFONSO LA MARMORA,9,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2768777","38,9640219",planned,execute with --execute after confirming provider terms/rate limits
3533200,P2_external_candidate_useful,"VIA GENERALE PIETRO CRISTAUDO 1, Lamezia Terme, Calabria, Italia","VIA GENERALE PIETRO CRISTAUDO, Lamezia Terme, Calabria, Italia",VIA GENERALE PIETRO CRISTAUDO,1,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2898468","38,9639219",planned,execute with --execute after confirming provider terms/rate limits
3535271,P2_external_candidate_useful,"VIA GERARDO ROHLFS 6, Lamezia Terme, Calabria, Italia","VIA GERARDO ROHLFS, Lamezia Terme, Calabria, Italia",VIA GERARDO ROHLFS,6,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2927152","38,9478127",planned,execute with --execute after confirming provider terms/rate limits
3529552,P2_external_candidate_useful,"VIA GIACOMO MATTEOTTI 31, Lamezia Terme, Calabria, Italia","VIA GIACOMO MATTEOTTI, Lamezia Terme, Calabria, Italia",VIA GIACOMO MATTEOTTI,31,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3412403","38,9488542",planned,execute with --execute after confirming provider terms/rate limits
3526706,P2_external_candidate_useful,"VIA GIACOMO PUCCINI 1, Lamezia Terme, Calabria, Italia","VIA GIACOMO PUCCINI, Lamezia Terme, Calabria, Italia",VIA GIACOMO PUCCINI,1,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3389576","38,9552298",planned,execute with --execute after confirming provider terms/rate limits
3526711,P2_external_candidate_useful,"VIA GIACOMO PUCCINI 9, Lamezia Terme, Calabria, Italia","VIA GIACOMO PUCCINI, Lamezia Terme, Calabria, Italia",VIA GIACOMO PUCCINI,9,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3409651","38,9482896",planned,execute with --execute after confirming provider terms/rate limits
3522429,P2_external_candidate_useful,"VIA GIOACCHINO MURAT 101, Lamezia Terme, Calabria, Italia","VIA GIOACCHINO MURAT, Lamezia Terme, Calabria, Italia",VIA GIOACCHINO MURAT,101,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2480636","38,9770685",planned,execute with --execute after confirming provider terms/rate limits
3522438,P2_external_candidate_useful,"VIA GIOACCHINO MURAT 111, Lamezia Terme, Calabria, Italia","VIA GIOACCHINO MURAT, Lamezia Terme, Calabria, Italia",VIA GIOACCHINO MURAT,111,,street_context_mismatch,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3244874","38,9456708",planned,execute with --execute after confirming provider terms/rate limits
