access_id,provider,candidate_method,candidate_status,candidate_lon,candidate_lat,candidate_confidence,candidate_explanation,source_lon,source_lat,distance_from_source_m,street,civico,esponente,coordinate_quality_flag,anchor_count,numeric_anchor_count,lower_anchor_access_id,lower_anchor_civic,upper_anchor_access_id,upper_anchor_civic,nearest_anchor_access_id,nearest_anchor_civic,nearest_anchor_distance_m,notes
3533364,local_anncsu_anchor,nearest_same_street_numeric_anchor,candidate_requires_human_review,16.3091955,38.9581872,low,Only one-sided or sparse numeric same-street anchors were available.,16.3122022,38.9571591,284.0,VIA CARLO GOLDONI,1,,same_street_outlier,12,12,,,3533367,2,3533373,4,284.0,Local ANNCSU anchor candidate only; do not apply without human review.
3533370,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.2882657,38.9632097,medium,Interpolated civic 14 between same-street anchors 13 and 16.,16.30949,38.963869,1836.5,VIA CARLO GOLDONI,14,,same_street_outlier,12,12,3533366,13,3533371,16,3533373,4,632.3,Local ANNCSU anchor candidate only; do not apply without human review.
3516506,local_anncsu_anchor,nearest_same_street_numeric_anchor,candidate_requires_human_review,16.3105011,38.9637185,low,Only one-sided or sparse numeric same-street anchors were available.,16.3205422,38.9778416,1794.4,VIA CARLO MARIA TALARICO,16,,same_street_outlier,13,13,3516505,14,,,3516510,5,1794.4,Local ANNCSU anchor candidate only; do not apply without human review.
3526187,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.3258418,38.9720918,medium,Interpolated civic 11 between same-street anchors 10 and 14.,16.3294081,38.9753401,474.9,VIA CARMELINA TROPEA,11,,street_context_mismatch,50,50,3526138,10,3526139,14,3526138,10,349.8,Local ANNCSU anchor candidate only; do not apply without human review.
3517629,local_anncsu_anchor,same_street_same_civic_number_anchor,candidate_requires_human_review,16.3177584,38.9758179,medium,1 same-street anchor(s) share civic number 7.,16.2990412,38.9463393,3655.6,VIA CASTEL FIDARDO,7,B,same_street_outlier,8,8,,,,,3517626,18,778.1,Local ANNCSU anchor candidate only; do not apply without human review.
3523868,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.2983192,38.945509,medium,Interpolated civic 22 between same-street anchors 20 and 24.,16.3078331,38.9553459,1368.7,VIA CATERINA MOLINARO,22,,same_street_outlier,15,15,3523877,20,3523869,24,3523872,4,489.2,Local ANNCSU anchor candidate only; do not apply without human review.
3520317,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.2976922,38.9451372,medium,Interpolated civic 3 between same-street anchors 2 and 4.,16.3078557,38.9553558,1436.5,VIA CAVALIERE NICOLA AZZARITO,3,,isolated_point,13,13,3520324,2,3520318,4,3520321,1,640.9,Local ANNCSU anchor candidate only; do not apply without human review.
3511517,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.2914065,38.9372398,low,Interpolated civic 19 between same-street anchors 17 and 48.,16.2375201,38.9416071,4685.8,VIA CAVALIERI DI MALTA,19,,same_street_outlier,12,12,3511516,17,3511522,48,3511516,17,4681.8,Local ANNCSU anchor candidate only; do not apply without human review.
3513760,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.2887762,38.959685,medium,Interpolated civic 11 between same-street anchors 10 and 12.,16.3121458,38.9387584,3082.0,VIA CERASOLO,11,,same_street_outlier,15,15,3513751,10,3513752,12,3513755,22,932.4,Local ANNCSU anchor candidate only; do not apply without human review.
3535415,local_anncsu_anchor,nearest_same_street_numeric_anchor,candidate_requires_human_review,16.2805512,38.969413,low,Only one-sided or sparse numeric same-street anchors were available.,16.3157049,38.9729972,3065.1,VIA CESARE BATTISTI,1,,same_street_outlier,8,8,,,3535419,6,3535422,41,3065.1,Local ANNCSU anchor candidate only; do not apply without human review.
3531433,local_anncsu_anchor,nearest_same_street_numeric_anchor,candidate_requires_human_review,16.3123115,38.9561484,low,Only one-sided or sparse numeric same-street anchors were available.,16.3109394,38.9349317,2362.2,VIA CESARE PAVESE,1,,isolated_point,8,8,,,3531430,2,3531432,7,2362.2,Local ANNCSU anchor candidate only; do not apply without human review.
3515455,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.2863787,38.9545179,medium,Interpolated civic 15 between same-street anchors 14 and 17.,16.3134726,38.956712,2355.4,VIA CIMABUE,15,,same_street_outlier,17,17,3515451,14,3515444,17,3515434,13,1109.9,Local ANNCSU anchor candidate only; do not apply without human review.
3515435,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.2865733,38.9545904,medium,Interpolated civic 16 between same-street anchors 14 and 17.,16.3134365,38.9512437,2352.5,VIA CIMABUE,16,,same_street_outlier,17,17,3515451,14,3515444,17,3515434,13,1367.2,Local ANNCSU anchor candidate only; do not apply without human review.
3534836,local_anncsu_anchor,nearest_same_street_numeric_anchor,candidate_requires_human_review,16.3109548,38.9480424,low,Only one-sided or sparse numeric same-street anchors were available.,16.30389,38.934783,1596.0,VIA CONCIAPELLE,67,,same_street_outlier,21,21,3534845,61,,,3534832,4,1596.0,Local ANNCSU anchor candidate only; do not apply without human review.
3534837,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.3088702,38.9542443,medium,Interpolated civic 8 between same-street anchors 4 and 9.,16.3235452,38.9791649,3047.7,VIA CONCIAPELLE,8,,same_street_outlier,21,21,3534832,4,3536880,9,3534859,37,2900.5,Local ANNCSU anchor candidate only; do not apply without human review.
3513584,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.3144073,38.9761549,medium,Interpolated civic 4 between same-street anchors 2 and 6.,16.2931232,38.935429,4888.2,VIA CONFORTI,4,,same_street_outlier,165,165,3518602,2,3513605,6,3518627,77,2523.8,Local ANNCSU anchor candidate only; do not apply without human review.
3572290,local_anncsu_anchor,nearest_same_street_numeric_anchor,candidate_requires_human_review,16.2779166,38.9481843,low,Only one-sided or sparse numeric same-street anchors were available.,16.2755525,38.9449454,414.1,VIA COSCHI,104,,same_street_outlier,65,65,3572289,102,,,3572315,75,414.1,Local ANNCSU anchor candidate only; do not apply without human review.
3572291,local_anncsu_anchor,nearest_same_street_numeric_anchor,candidate_requires_human_review,16.2801944,38.9518184,low,Only one-sided or sparse numeric same-street anchors were available.,16.2786866,38.9506432,184.6,VIA COSCHI,107,,street_context_mismatch,65,65,3572289,102,,,3572281,76,184.6,Local ANNCSU anchor candidate only; do not apply without human review.
3572275,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.3041184,38.9532415,medium,Interpolated civic 6 between same-street anchors 4 and 7.,16.3136269,38.9337236,2320.9,VIA COSCHI,6,,same_street_outlier,65,65,3572266,4,3572277,7,3572277,7,2038.9,Local ANNCSU anchor candidate only; do not apply without human review.
3538966,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.3316103,38.9519789,medium,Interpolated civic 5 between same-street anchors 4 and 6.,16.3139881,38.9521488,1524.0,VIA DEGLI ABETI,5,,same_street_outlier,7,7,3538965,4,3538960,6,3538965,4,1520.5,Local ANNCSU anchor candidate only; do not apply without human review.
3528144,local_anncsu_anchor,nearest_same_street_numeric_anchor,candidate_requires_human_review,16.3329276,38.9520353,low,Only one-sided or sparse numeric same-street anchors were available.,16.325306,38.9486271,760.3,VIA DEGLI ALLORI,1,,street_context_mismatch,1,1,,,3528145,3,3528145,3,760.3,Local ANNCSU anchor candidate only; do not apply without human review.
3515052,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.3333813,38.9507649,low,Interpolated civic 97 between same-street anchors 75 and 99.,16.3287544,38.9444328,809.9,VIA DEGLI AUSONI,97,,street_context_mismatch,23,23,3515050,75,3515053,99,3515044,17,161.2,Local ANNCSU anchor candidate only; do not apply without human review.
3529681,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.3324534,38.9461918,medium,Interpolated civic 7 between same-street anchors 6 and 8.,16.3330573,38.926976,2137.3,VIA DEGLI ETRUSCHI,7,,same_street_outlier,23,23,3529680,6,3529682,8,3529674,19,267.7,Local ANNCSU anchor candidate only; do not apply without human review.
3534789,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.3318018,38.9403476,medium,Interpolated civic 14 between same-street anchors 12 and 15.,16.3338173,38.9235867,1871.9,VIA DEGLI EUCALIPTI,14,,isolated_point,26,26,3534788,12,3534800,15,3534790,16,1077.3,Local ANNCSU anchor candidate only; do not apply without human review.
3534827,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.3257129,38.9487444,medium,Interpolated civic 45 between same-street anchors 43 and 47.,16.3269658,38.9737706,2784.9,VIA DEGLI EUCALIPTI,45,,same_street_outlier,26,26,3534796,43,3534797,47,3534808,35,307.4,Local ANNCSU anchor candidate only; do not apply without human review.
3516003,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.2556145,38.9167781,medium,Interpolated civic 49 between same-street anchors 48 and 51.,16.3078415,38.9471546,5640.6,VIA DEGLI SVEVI,49,,same_street_outlier,49,49,3516035,48,3516005,51,3516006,53,259.9,Local ANNCSU anchor candidate only; do not apply without human review.
3515958,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.3037228,38.9512345,medium,Interpolated civic 2 between same-street anchors 1 and 3.,16.3011624,38.9410098,1158.3,VIA DEGLI ULIVETI,2,,same_street_outlier,43,43,3515933,1,3515943,3,3515956,9,945.6,Local ANNCSU anchor candidate only; do not apply without human review.
3520410,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.3035439,38.9529847,medium,Interpolated civic 131 between same-street anchors 130 and 132.,16.2679017,38.9617222,3231.4,VIA DEI BIZANTINI,131,,same_street_outlier,357,357,3518162,130,3518163,132,3520405,127,516.8,Local ANNCSU anchor candidate only; do not apply without human review.
3520440,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.3007499,38.948848,medium,Interpolated civic 181 between same-street anchors 180 and 183.,16.2896293,38.9641287,1952.4,VIA DEI BIZANTINI,181,,same_street_outlier,357,357,3520366,180,3518191,183,3516062,268,299.2,Local ANNCSU anchor candidate only; do not apply without human review.
3520443,local_anncsu_anchor,same_street_same_civic_number_anchor,candidate_requires_human_review,16.3040313,38.9521376,medium,6 same-street anchor(s) share civic number 195.,16.2952975,38.9622472,1354.2,VIA DEI BIZANTINI,195,B,same_street_outlier,357,357,,,,,3516062,268,809.0,Local ANNCSU anchor candidate only; do not apply without human review.
3553301,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.3013435,38.9554939,medium,Interpolated civic 57 between same-street anchors 56 and 58.,16.2768912,38.9549174,2115.3,VIA DEI BIZANTINI,57,,same_street_outlier,357,357,3518239,56,3553302,58,3553298,53,595.1,Local ANNCSU anchor candidate only; do not apply without human review.
3596111,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.2949816,38.9597698,medium,Interpolated civic 52 between same-street anchors 51 and 53.,16.2818593,38.9618973,1159.0,VIA DEI BRUTII,52,,same_street_outlier,151,151,3596110,51,3596112,53,3593959,21,427.4,Local ANNCSU anchor candidate only; do not apply without human review.
3596222,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.2527068,38.9147935,medium,Interpolated civic 96 between same-street anchors 95 and 97.,16.33187,38.929303,7035.9,VIA DEI BRUTII,96,,same_street_outlier,151,151,3596221,95,3596137,97,3596153,141,2009.6,Local ANNCSU anchor candidate only; do not apply without human review.
3514695,local_anncsu_anchor,nearest_same_street_numeric_anchor,candidate_requires_human_review,16.3056893,38.9736356,low,Only one-sided or sparse numeric same-street anchors were available.,16.3133985,38.9508792,2616.7,VIA DEI FAGGI,1,,same_street_outlier,5,5,,,3514702,3,3514698,104,2616.7,Local ANNCSU anchor candidate only; do not apply without human review.
3533662,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.3023419,38.9577097,medium,Interpolated civic 14 between same-street anchors 5 and 18.,16.3345162,38.941689,3303.7,VIA DEI GELSOMINI,14,,same_street_outlier,28,28,3533669,5,3533644,18,3533648,3,513.0,Local ANNCSU anchor candidate only; do not apply without human review.
3533643,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.2950636,38.9602353,medium,Interpolated civic 16 between same-street anchors 5 and 18.,16.3090328,38.9608493,1209.7,VIA DEI GELSOMINI,16,,same_street_outlier,28,28,3533669,5,3533644,18,3533657,54,834.4,Local ANNCSU anchor candidate only; do not apply without human review.
3553345,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.3149332,38.9647751,medium,Interpolated civic 16 between same-street anchors 15 and 17.,16.33191,38.95755,1673.3,VIA DEI MORGETI,16,,same_street_outlier,64,64,3553385,15,3553386,17,3553399,32,1252.6,Local ANNCSU anchor candidate only; do not apply without human review.
3536876,local_anncsu_anchor,nearest_same_street_numeric_anchor,candidate_requires_human_review,16.3145257,38.9738866,low,Only one-sided or sparse numeric same-street anchors were available.,16.3146158,38.9519068,2444.1,VIA DEI PIOPPI,12,,same_street_outlier,5,5,3536875,10,,,3536873,6,2444.1,Local ANNCSU anchor candidate only; do not apply without human review.
3591647,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.3170708,38.9695294,medium,Interpolated civic 11 between same-street anchors 10 and 13.,16.3128502,38.9524248,1936.6,VIA DEI SALICI,11,,same_street_outlier,20,20,3591632,10,3591648,13,3591638,27,1880.5,Local ANNCSU anchor candidate only; do not apply without human review.
3512767,local_anncsu_anchor,nearest_same_street_numeric_anchor,candidate_requires_human_review,16.3042105,38.9420582,low,Only one-sided or sparse numeric same-street anchors were available.,16.3127229,38.942348,736.9,VIA DEI TAURINI,48,,same_street_outlier,6,6,3512770,28,,,3512766,14,736.9,Local ANNCSU anchor candidate only; do not apply without human review.
3535681,local_anncsu_anchor,nearest_same_street_numeric_anchor,candidate_requires_human_review,16.2859167,38.9605653,low,Only one-sided or sparse numeric same-street anchors were available.,16.327678,38.940753,4230.2,VIA DEL LAVORO,1,,same_street_outlier,10,10,,,3535684,3,3535700,9,4230.2,Local ANNCSU anchor candidate only; do not apply without human review.
3531928,local_anncsu_anchor,same_street_same_civic_number_anchor,candidate_requires_human_review,16.3310609,38.947558,medium,1 same-street anchor(s) share civic number 533.,16.280143,38.9615629,4670.2,VIA DEL PROGRESSO,533,,street_context_mismatch,499,499,,,,,3531881,377,246.9,Local ANNCSU anchor candidate only; do not apply without human review.
3536139,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.3324534,38.9461918,medium,Interpolated civic 582 between same-street anchors 581 and 583.,16.3330573,38.926976,2137.3,VIA DEL PROGRESSO,582,2,same_street_outlier,499,499,3533978,581,3538404,583,3536109,552,323.5,Local ANNCSU anchor candidate only; do not apply without human review.
3536113,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.3249215,38.9601771,medium,Interpolated civic 610 between same-street anchors 609 and 611.,16.3338241,38.9240589,4089.3,VIA DEL PROGRESSO,610,,same_street_outlier,499,499,3533986,609,3533987,611,3536109,552,651.8,Local ANNCSU anchor candidate only; do not apply without human review.
3538433,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.3251635,38.964755,medium,Interpolated civic 73 between same-street anchors 72 and 74.,16.318104,38.972118,1021.2,VIA DEL PROGRESSO,73,,same_street_outlier,499,499,3534002,72,3534003,74,3536185,236,271.3,Local ANNCSU anchor candidate only; do not apply without human review.
3528111,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.2855776,38.9647398,medium,Interpolated civic 10 between same-street anchors 9 and 12.,16.3268504,38.9740004,3713.7,VIA DEL SOCCORSO,10,,same_street_outlier,17,17,3528126,9,3528112,12,3528118,2,3695.9,Local ANNCSU anchor candidate only; do not apply without human review.
3537722,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.2664963,38.9454556,medium,Interpolated civic 7 between same-street anchors 6 and 8.,16.3249721,38.9449596,5057.4,VIA DELLE IMPRESE,7,,same_street_outlier,34,34,3537721,6,3537723,8,3511064,26,263.7,Local ANNCSU anchor candidate only; do not apply without human review.
3524034,local_anncsu_anchor,same_street_same_civic_number_anchor,candidate_requires_human_review,16.2824492,38.9681481,medium,1 same-street anchor(s) share civic number 29.,16.2840951,38.957373,1206.6,VIA DELLE ROSE,29,,same_street_outlier,34,34,,,,,3524029,11,793.5,Local ANNCSU anchor candidate only; do not apply without human review.
3513296,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.3203112,38.9399683,medium,Interpolated civic 121 between same-street anchors 117 and 122.,16.3234952,38.9422561,374.9,VIA DELLE TERME,121,,same_street_outlier,102,102,3511119,117,3511120,122,3511183,116,252.5,Local ANNCSU anchor candidate only; do not apply without human review.
3517126,local_anncsu_anchor,nearest_same_street_numeric_anchor,candidate_requires_human_review,16.3139161,38.9605494,low,Only one-sided or sparse numeric same-street anchors were available.,16.3339418,38.9856768,3286.9,VIA DOMENICO CURCIO,1,,same_street_outlier,6,6,,,3517127,3,3517124,14,3286.9,Local ANNCSU anchor candidate only; do not apply without human review.
3517125,local_anncsu_anchor,nearest_same_street_numeric_anchor,candidate_requires_human_review,16.3136017,38.9599977,low,Only one-sided or sparse numeric same-street anchors were available.,16.2811602,38.9699342,3014.6,VIA DOMENICO CURCIO,16,,same_street_outlier,6,6,3517124,14,,,3517123,10,3014.6,Local ANNCSU anchor candidate only; do not apply without human review.
3515545,local_anncsu_anchor,nearest_same_street_numeric_anchor,candidate_requires_human_review,16.3136639,38.9601009,low,Only one-sided or sparse numeric same-street anchors were available.,16.3042145,38.9592364,822.7,VIA DOMENICO E FRANCESCO RUBINO,1,,same_street_outlier,19,19,,,3515539,2,3515542,6,822.7,Local ANNCSU anchor candidate only; do not apply without human review.
3511804,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.3003177,38.9669495,medium,Interpolated civic 158 between same-street anchors 152 and 166.,16.2928504,38.9662242,650.6,VIA DUCA D'AOSTA,158,,same_street_outlier,57,57,3538446,152,3538447,166,3511769,47,313.0,Local ANNCSU anchor candidate only; do not apply without human review.
3511766,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.3060318,38.971967,medium,Interpolated civic 234 between same-street anchors 232 and 244.,16.3215283,38.9607061,1833.8,VIA DUCA D'AOSTA,234,,same_street_outlier,57,57,3511835,232,3511789,244,3511796,8,1400.3,Local ANNCSU anchor candidate only; do not apply without human review.
3515129,local_anncsu_anchor,nearest_same_street_numeric_anchor,candidate_requires_human_review,16.3227142,38.9800251,low,Only one-sided or sparse numeric same-street anchors were available.,16.3224727,38.9657559,1586.8,VIA EMILIO BARBERIO,1,,same_street_outlier,12,12,,,3515126,5,3515134,23,1586.8,Local ANNCSU anchor candidate only; do not apply without human review.
3537383,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.2952911,38.9688256,medium,Interpolated civic 3 between same-street anchors 2 and 4.,16.2877869,38.9627912,933.4,VIA EMILIO SEGRE,3,,same_street_outlier,16,16,3537380,2,3537385,4,3537386,6,921.4,Local ANNCSU anchor candidate only; do not apply without human review.
3517684,local_anncsu_anchor,nearest_same_street_numeric_anchor,candidate_requires_human_review,16.3297909,38.9606007,low,Only one-sided or sparse numeric same-street anchors were available.,16.3211182,38.9650534,898.6,VIA ENRICO COLOSIMO,39,,same_street_outlier,31,31,3517664,37,,,3517669,15,898.6,Local ANNCSU anchor candidate only; do not apply without human review.
3531678,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.3154432,38.9746973,medium,Interpolated civic 6 between same-street anchors 5 and 7.,16.32119,38.9780579,621.6,VIA ENRICO TOTI,6,,same_street_outlier,107,107,3531674,5,3531769,7,3531674,5,623.3,Local ANNCSU anchor candidate only; do not apply without human review.
3522800,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.3320114,38.9579633,medium,Interpolated civic 33 between same-street anchors 27 and 35.,16.2840569,38.9680591,4295.4,VIA ERNESTO PONTIERI,33,,same_street_outlier,7,7,3522799,27,3522805,35,3522796,13,326.2,Local ANNCSU anchor candidate only; do not apply without human review.
3518507,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.2834939,38.9662239,medium,Interpolated civic 10 between same-street anchors 9 and 11.,16.2826621,38.9533364,1434.8,VIA EROI DI SAPRI,10,,same_street_outlier,166,166,3520671,9,3518516,11,3518505,199,835.7,Local ANNCSU anchor candidate only; do not apply without human review.
3538975,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.2987187,38.9676284,medium,Interpolated civic 6 between same-street anchors 5 and 8.,16.3142243,38.9722302,1434.8,VIA EUCLIDE,6,,same_street_outlier,11,11,3538974,5,3538976,8,3538971,2,1373.8,Local ANNCSU anchor candidate only; do not apply without human review.
3565292,local_anncsu_anchor,nearest_same_street_numeric_anchor,candidate_requires_human_review,16.3066854,38.97417,low,Only one-sided or sparse numeric same-street anchors were available.,16.3191385,38.9733876,1080.0,VIA FILIPPO TURATI,1,,same_street_outlier,4,4,,,3565295,8,3565294,15,1080.0,Local ANNCSU anchor candidate only; do not apply without human review.
3526835,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.3192364,38.9727751,medium,Interpolated civic 4 between same-street anchors 3 and 5.,16.32876,38.9771616,956.9,VIA FIUME,4,,same_street_outlier,52,52,3526830,3,3528971,5,3526830,3,943.4,Local ANNCSU anchor candidate only; do not apply without human review.
3526822,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.2830415,38.9644769,medium,Interpolated civic 61 between same-street anchors 59 and 63.,16.2526862,38.921116,5489.9,VIA FIUME,61,,same_street_outlier,52,52,3528976,59,3528978,63,3528976,59,5481.3,Local ANNCSU anchor candidate only; do not apply without human review.
3528979,local_anncsu_anchor,nearest_same_street_numeric_anchor,candidate_requires_human_review,16.3036018,38.9533441,low,Only one-sided or sparse numeric same-street anchors were available.,16.2844053,38.9334536,2765.5,VIA FIUME,67,,same_street_outlier,52,52,3526823,65,,,3526813,36,2765.5,Local ANNCSU anchor candidate only; do not apply without human review.
3530370,local_anncsu_anchor,nearest_same_street_numeric_anchor,candidate_requires_human_review,16.3060944,38.973306,low,Only one-sided or sparse numeric same-street anchors were available.,16.3179626,38.9722378,1032.8,VIA FRANCESCO ANTONIO D'IPPOLITO,1,,same_street_outlier,14,14,,,3530369,2,3530390,5,1032.8,Local ANNCSU anchor candidate only; do not apply without human review.
3605117,local_anncsu_anchor,nearest_same_street_numeric_anchor,candidate_requires_human_review,16.3063308,38.9741685,low,Only one-sided or sparse numeric same-street anchors were available.,16.308152,38.9718603,301.1,VIA FRANCESCO CAPARELLO,32,,same_street_outlier,20,20,3605116,30,,,3605130,21,301.1,Local ANNCSU anchor candidate only; do not apply without human review.
3513809,local_anncsu_anchor,same_street_same_civic_number_anchor,candidate_requires_human_review,16.2797234,38.9651556,medium,1 same-street anchor(s) share civic number 12.,16.2870397,38.9655834,634.3,VIA FRANCESCO COSTABILE,12,,same_street_outlier,25,25,,,,,3513820,1,252.9,Local ANNCSU anchor candidate only; do not apply without human review.
3515923,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.2839083,38.9643578,medium,Interpolated civic 4 between same-street anchors 3 and 5.,16.235703,38.9376293,5119.6,VIA FRANCESCO COSTABILE,4,,same_street_outlier,25,25,3513830,3,3515925,5,3513825,17,4821.3,Local ANNCSU anchor candidate only; do not apply without human review.
3535976,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.3218751,38.9785005,medium,Interpolated civic 44 between same-street anchors 42 and 50.,16.3212847,38.9692206,1033.1,VIA FRANCESCO IERACE,44,,same_street_outlier,31,31,3536016,42,3535973,50,3535973,50,962.9,Local ANNCSU anchor candidate only; do not apply without human review.
3535974,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.2810456,38.9630523,medium,Interpolated civic 6 between same-street anchors 4 and 8.,16.2821379,38.9536013,1055.1,VIA FRANCESCO IERACE,6,,same_street_outlier,31,31,3536012,4,3535975,8,3535969,3,916.3,Local ANNCSU anchor candidate only; do not apply without human review.
3596334,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.3044058,38.967888,medium,Interpolated civic 16 between same-street anchors 14 and 18.,16.2838962,38.9570034,2146.9,VIA FRANCESCO LENORMANT,16,,same_street_outlier,27,27,3596333,14,3596335,18,3596346,36,1312.7,Local ANNCSU anchor candidate only; do not apply without human review.
3596353,local_anncsu_anchor,nearest_same_street_numeric_anchor,candidate_requires_human_review,16.3226896,38.9665754,low,Only one-sided or sparse numeric same-street anchors were available.,16.3077336,38.9550652,1819.4,VIA FRANCESCO LENORMANT,48,,same_street_outlier,27,27,3596352,46,,,3596331,10,1819.4,Local ANNCSU anchor candidate only; do not apply without human review.
3598561,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.351816,38.9836784,medium,Interpolated civic 44 between same-street anchors 42 and 46.,16.3212443,38.9689911,3106.6,VIA FRANCESCO MATARAZZO,44,,same_street_outlier,31,31,3598560,42,3598562,46,3598542,11,776.8,Local ANNCSU anchor candidate only; do not apply without human review.
3536031,local_anncsu_anchor,nearest_same_street_numeric_anchor,candidate_requires_human_review,16.2819868,38.9681184,low,Only one-sided or sparse numeric same-street anchors were available.,16.3527644,38.983629,6356.8,VIA FRANCESCO PETRARCA,2,,same_street_outlier,14,14,,,3536039,4,3536038,31,6356.8,Local ANNCSU anchor candidate only; do not apply without human review.
3571944,local_anncsu_anchor,nearest_same_street_numeric_anchor,candidate_requires_human_review,16.3071195,38.9728606,low,Only one-sided or sparse numeric same-street anchors were available.,16.3155395,38.9733895,730.3,VIA FRANCESCO RISMONDI,3,,same_street_outlier,8,8,,,3571955,7,3571939,17,730.3,Local ANNCSU anchor candidate only; do not apply without human review.
3538989,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.2774894,38.9634658,medium,Interpolated civic 3 between same-street anchors 1 and 5.,16.2776247,38.9607352,303.9,VIA FRATELLI ROSSELLI,3,,street_context_mismatch,2,2,3538988,1,3538990,5,3538988,1,146.0,Local ANNCSU anchor candidate only; do not apply without human review.
3571966,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.2842023,38.9553386,medium,Interpolated civic 13 between same-street anchors 12 and 14.,16.2796208,38.9650217,1147.3,VIA GAETANO DONIZETTI,13,,same_street_outlier,10,10,3571965,12,3571967,14,3571973,2,488.0,Local ANNCSU anchor candidate only; do not apply without human review.
3538232,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.2856023,38.9676396,medium,Interpolated civic 6 between same-street anchors 4 and 8.,16.318288,38.9670617,2826.6,VIA GALILEO GALILEI,6,,isolated_point,10,10,3538231,4,3538233,8,3538228,2,2490.4,Local ANNCSU anchor candidate only; do not apply without human review.
3587382,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.2866907,38.9683201,medium,Interpolated civic 9 between same-street anchors 8 and 10.,16.2768777,38.9640219,973.8,VIA GENERALE ALFONSO LA MARMORA,9,,same_street_outlier,21,21,3587381,8,3587364,10,3587379,5,943.6,Local ANNCSU anchor candidate only; do not apply without human review.
