access_id,odonimo_raw,civico,esponente,coordinate_quality_flag,raw_found,extract_found,processed_found,raw_coord_x,raw_coord_y,extract_coord_x,extract_coord_y,processed_coord_x,processed_coord_y,raw_extract_coordinate_match,extract_processed_coordinate_match,raw_extract_address_match,extract_processed_address_match,same_exact_coordinate_group_size,same_exact_coordinate_distinct_streets,same_exact_coordinate_streets_sample,source_diagnosis,recovery_action
3515923,VIA FRANCESCO COSTABILE,4,,same_street_outlier,true,true,true,"16,235703","38,9376293","16,235703","38,9376293","16,235703","38,9376293",true,true,true,true,2,2,VIA FRANCESCO COSTABILE; VIA LUIGI PULLIA,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3535976,VIA FRANCESCO IERACE,44,,same_street_outlier,true,true,true,"16,3212847","38,9692206","16,3212847","38,9692206","16,3212847","38,9692206",true,true,true,true,1,1,VIA FRANCESCO IERACE,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3535974,VIA FRANCESCO IERACE,6,,same_street_outlier,true,true,true,"16,2821379","38,9536013","16,2821379","38,9536013","16,2821379","38,9536013",true,true,true,true,1,1,VIA FRANCESCO IERACE,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3596334,VIA FRANCESCO LENORMANT,16,,same_street_outlier,true,true,true,"16,2838962","38,9570034","16,2838962","38,9570034","16,2838962","38,9570034",true,true,true,true,1,1,VIA FRANCESCO LENORMANT,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3596353,VIA FRANCESCO LENORMANT,48,,same_street_outlier,true,true,true,"16,3077336","38,9550652","16,3077336","38,9550652","16,3077336","38,9550652",true,true,true,true,2,2,VIA FRANCESCO LENORMANT; VIA MAGNA GRECIA,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3598561,VIA FRANCESCO MATARAZZO,44,,same_street_outlier,true,true,true,"16,3212443","38,9689911","16,3212443","38,9689911","16,3212443","38,9689911",true,true,true,true,1,1,VIA FRANCESCO MATARAZZO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3536031,VIA FRANCESCO PETRARCA,2,,same_street_outlier,true,true,true,"16,3527644","38,983629","16,3527644","38,983629","16,3527644","38,983629",true,true,true,true,2,2,VIA FRANCESCO PETRARCA; VIA MANDONI,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3571944,VIA FRANCESCO RISMONDI,3,,same_street_outlier,true,true,true,"16,3155395","38,9733895","16,3155395","38,9733895","16,3155395","38,9733895",true,true,true,true,1,1,VIA FRANCESCO RISMONDI,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3571966,VIA GAETANO DONIZETTI,13,,same_street_outlier,true,true,true,"16,2796208","38,9650217","16,2796208","38,9650217","16,2796208","38,9650217",true,true,true,true,1,1,VIA GAETANO DONIZETTI,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3587382,VIA GENERALE ALFONSO LA MARMORA,9,,same_street_outlier,true,true,true,"16,2768777","38,9640219","16,2768777","38,9640219","16,2768777","38,9640219",true,true,true,true,1,1,VIA GENERALE ALFONSO LA MARMORA,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3533200,VIA GENERALE PIETRO CRISTAUDO,1,,same_street_outlier,true,true,true,"16,2898468","38,9639219","16,2898468","38,9639219","16,2898468","38,9639219",true,true,true,true,2,2,VIA DELLE NAZIONI; VIA GENERALE PIETRO CRISTAUDO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3535271,VIA GERARDO ROHLFS,6,,same_street_outlier,true,true,true,"16,2927152","38,9478127","16,2927152","38,9478127","16,2927152","38,9478127",true,true,true,true,1,1,VIA GERARDO ROHLFS,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3529552,VIA GIACOMO MATTEOTTI,31,,same_street_outlier,true,true,true,"16,3412403","38,9488542","16,3412403","38,9488542","16,3412403","38,9488542",true,true,true,true,1,1,VIA GIACOMO MATTEOTTI,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3526706,VIA GIACOMO PUCCINI,1,,same_street_outlier,true,true,true,"16,3389576","38,9552298","16,3389576","38,9552298","16,3389576","38,9552298",true,true,true,true,2,2,VIA GIACOMO PUCCINI; VIA MONSIGNOR AZIO DAVOLI,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3526711,VIA GIACOMO PUCCINI,9,,same_street_outlier,true,true,true,"16,3409651","38,9482896","16,3409651","38,9482896","16,3409651","38,9482896",true,true,true,true,1,1,VIA GIACOMO PUCCINI,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3522429,VIA GIOACCHINO MURAT,101,,same_street_outlier,true,true,true,"16,2480636","38,9770685","16,2480636","38,9770685","16,2480636","38,9770685",true,true,true,true,1,1,VIA GIOACCHINO MURAT,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3609577,VIA GIORDANO BRUNO,1,,same_street_outlier,true,true,true,"16,3492573","38,9833918","16,3492573","38,9833918","16,3492573","38,9833918",true,true,true,true,2,2,VIA GIORDANO BRUNO; VIA MONTE MANCUSO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3609620,VIA GIORGIO PINNA,1,,same_street_outlier,true,true,true,"16,3462055","38,9789082","16,3462055","38,9789082","16,3462055","38,9789082",true,true,true,true,2,2,VIA GIORGIO PINNA; VIA MONTE SPINA,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3536861,VIA GIOVAN BATTISTA E GIUSEPPE PARRACOCCHIA,16,,same_street_outlier,true,true,true,"16,2948038","38,9597986","16,2948038","38,9597986","16,2948038","38,9597986",true,true,true,true,2,2,VIA GIOVAN BATTISTA E GIUSEPPE PARRACOCCHIA; VIA NAPOLEONE BRUNO RUBERTO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3565191,VIA GIOVANNI VENTITREESIMO,22,A,same_street_outlier,true,true,true,"16,2833685","38,9650263","16,2833685","38,9650263","16,2833685","38,9650263",true,true,true,true,1,1,VIA GIOVANNI VENTITREESIMO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3565194,VIA GIOVANNI VENTITREESIMO,27,,same_street_outlier,true,true,true,"16,2785575","38,9653964","16,2785575","38,9653964","16,2785575","38,9653964",true,true,true,true,1,1,VIA GIOVANNI VENTITREESIMO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3565179,VIA GIOVANNI VENTITREESIMO,6,,same_street_outlier,true,true,true,"16,3228048","38,9657154","16,3228048","38,9657154","16,3228048","38,9657154",true,true,true,true,1,1,VIA GIOVANNI VENTITREESIMO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3569584,VIA GIUSEPPE CASTALDI,1,,same_street_outlier,true,true,true,"16,2852272","38,967321","16,2852272","38,967321","16,2852272","38,967321",true,true,true,true,1,1,VIA GIUSEPPE CASTALDI,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3607332,VIA GIUSEPPE DI VITTORIO,9,,same_street_outlier,true,true,true,"16,309546","38,9720822","16,309546","38,9720822","16,309546","38,9720822",true,true,true,true,1,1,VIA GIUSEPPE DI VITTORIO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3569904,VIA GIUSEPPE GARIBALDI,1,,same_street_outlier,true,true,true,"16,2815139","38,9663706","16,2815139","38,9663706","16,2815139","38,9663706",true,true,true,true,2,2,VIA GIUSEPPE GARIBALDI; VIA OSLAVIA,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3526784,VIA GIUSEPPE TOMAINO,6,,same_street_outlier,true,true,true,"16,3109997","38,9697201","16,3109997","38,9697201","16,3109997","38,9697201",true,true,true,true,2,2,VIA EMILIO LA SCALA; VIA GIUSEPPE TOMAINO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3516333,VIA GORIZIA,1,,same_street_outlier,true,true,true,"16,3051075","38,9573351","16,3051075","38,9573351","16,3051075","38,9573351",true,true,true,true,1,1,VIA GORIZIA,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3516343,VIA GORIZIA,21,,same_street_outlier,true,true,true,"16,2671616","38,9174838","16,2671616","38,9174838","16,2671616","38,9174838",true,true,true,true,1,1,VIA GORIZIA,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3602909,VIA GRIMALDI,2,,same_street_outlier,true,true,true,"16,3370668","38,9387009","16,3370668","38,9387009","16,3370668","38,9387009",true,true,true,true,1,1,VIA GRIMALDI,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3522529,VIA GUIDO DORSO,28,,same_street_outlier,true,true,true,"16,2846608","38,9654351","16,2846608","38,9654351","16,2846608","38,9654351",true,true,true,true,1,1,VIA GUIDO DORSO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3517788,VIA INDIPENDENZA,109,,same_street_outlier,true,true,true,"16,2400012","38,9863557","16,2400012","38,9863557","16,2400012","38,9863557",true,true,true,true,2,2,VIA INDIPENDENZA; VIA PONENTINO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3528451,VIA INGEGNERE GIUSEPPE D'AUDINO,1,A,same_street_outlier,true,true,true,"16,2566513","38,919359","16,2566513","38,919359","16,2566513","38,919359",true,true,true,true,2,2,VIA INGEGNERE GIUSEPPE D'AUDINO; VIA PUBLIO VIRGILIO MARONE,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3520013,VIA INNOCENZO NONO,41,,same_street_outlier,true,true,true,"16,2810559","38,9645937","16,2810559","38,9645937","16,2810559","38,9645937",true,true,true,true,1,1,VIA INNOCENZO NONO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3520020,VIA INNOCENZO NONO,42,,same_street_outlier,true,true,true,"16,306573","38,9698403","16,306573","38,9698403","16,306573","38,9698403",true,true,true,true,1,1,VIA INNOCENZO NONO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3520017,VIA INNOCENZO NONO,53,,same_street_outlier,true,true,true,"16,3271908","38,9512787","16,3271908","38,9512787","16,3271908","38,9512787",true,true,true,true,1,1,VIA INNOCENZO NONO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3534991,VIA ISNARDI,22,,same_street_outlier,true,true,true,"16,3129278","38,9656035","16,3129278","38,9656035","16,3129278","38,9656035",true,true,true,true,1,1,VIA ISNARDI,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3513998,VIA LEONARDO DA VINCI,1,,same_street_outlier,true,true,true,"16,3274603","38,9566541","16,3274603","38,9566541","16,3274603","38,9566541",true,true,true,true,2,2,VIA LEONARDO DA VINCI; VIA ROBERTA LANZINO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3513989,VIA LEONARDO DA VINCI,2,,same_street_outlier,true,true,true,"16,3161741","38,9698193","16,3161741","38,9698193","16,3161741","38,9698193",true,true,true,true,2,2,VIA FRANCESCO ANTONIO E LEOPOLDO FUNARO; VIA LEONARDO DA VINCI,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3514025,VIA LEONARDO DA VINCI,3,,same_street_outlier,true,true,true,"16,3291666","38,948655","16,3291666","38,948655","16,3291666","38,948655",true,true,true,true,2,2,VIA LEONARDO DA VINCI; VIA ROBERTO IL GUISCARDO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3537968,VIA LUIGI EINAUDI,27,,same_street_outlier,true,true,true,"16,2827967","38,9708735","16,2827967","38,9708735","16,2827967","38,9708735",true,true,true,true,2,2,VIA LUIGI EINAUDI; VIA ROSALBINO DE SANDO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3537974,VIA LUIGI EINAUDI,39,,same_street_outlier,true,true,true,"16,2790275","38,8682779","16,2790275","38,8682779","16,2790275","38,8682779",true,true,true,true,2,2,VIA LUIGI EINAUDI; VIA SABOTINO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3535009,VIA LUIGI PIRANDELLO,1,,same_street_outlier,true,true,true,"16,2923815","38,9664949","16,2923815","38,9664949","16,2923815","38,9664949",true,true,true,true,2,2,VIA LUIGI PIRANDELLO; VIA SACERDOTE ANDREA VESCIO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3518004,VIA MARSALA,6,,same_street_outlier,true,true,true,"16,3162964","38,9756021","16,3162964","38,9756021","16,3162964","38,9756021",true,true,true,true,1,1,VIA MARSALA,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3517714,VIA MARTE,8,,same_street_outlier,true,true,true,"16,2798109","38,9660897","16,2798109","38,9660897","16,2798109","38,9660897",true,true,true,true,2,2,VIA MARTE; VIA SALVATORE TROPEA,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3517718,VIA MARZABOTTO,17,,same_street_outlier,true,true,true,"16,318767","38,9738466","16,318767","38,9738466","16,318767","38,9738466",true,true,true,true,2,2,VIA MARZABOTTO; VIA SAN DOMENICO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3598597,VIA METAURO,9,,same_street_outlier,true,true,true,"16,3195825","38,9702471","16,3195825","38,9702471","16,3195825","38,9702471",true,true,true,true,1,1,VIA METAURO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3600611,VIA MICHELANGELO BUONARROTI,39,,same_street_outlier,true,true,true,"16,3208597","38,9617471","16,3208597","38,9617471","16,3208597","38,9617471",true,true,true,true,2,2,VIA MICHELANGELO BUONARROTI; VIA SAN MARTINO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3512806,VIA MIRELLA STAGLIANO',99,,same_street_outlier,true,true,true,"16,293938","38,9637101","16,293938","38,9637101","16,293938","38,9637101",true,true,true,true,2,2,VIA MIRELLA STAGLIANO'; VIA SANT'UMILE DI BISIGNANO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3516826,VIA MONSIGNOR AZIO DAVOLI,224,,same_street_outlier,true,true,true,"16,3195417","38,9752575","16,3195417","38,9752575","16,3195417","38,9752575",true,true,true,true,2,2,VIA MONSIGNOR AZIO DAVOLI; VIA SCESA MERCATO VECCHIO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3539018,VIA MONTE BOTTE DONATO,1,,same_street_outlier,true,true,true,"16,3488614","38,9838451","16,3488614","38,9838451","16,3488614","38,9838451",true,true,true,true,1,1,VIA MONTE BOTTE DONATO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3562887,VIA MONTE COCUZZO,1,,same_street_outlier,true,true,true,"16,3073521","38,9722297","16,3073521","38,9722297","16,3073521","38,9722297",true,true,true,true,2,2,VIA MONTE COCUZZO; VIA SICILIA,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3528189,VIA MONTE CONTRO',22,,same_street_outlier,true,true,true,"16,2793954","38,9656556","16,2793954","38,9656556","16,2793954","38,9656556",true,true,true,true,2,2,VIA MONTE CONTRO'; VIA SILVESTRO D'AUDINO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3537740,VIA MONTELLO,1,A,same_street_outlier,true,true,true,"16,2527906","38,9204465","16,2527906","38,9204465","16,2527906","38,9204465",true,true,true,true,1,1,VIA MONTELLO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3521272,VIA NAPOLEONE BRUNO RUBERTO,22,,same_street_outlier,true,true,true,"16,3198823","38,9728635","16,3198823","38,9728635","16,3198823","38,9728635",true,true,true,true,2,2,VIA NAPOLEONE BRUNO RUBERTO; VIA TEVERE,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3521273,VIA NAPOLEONE BRUNO RUBERTO,69,,same_street_outlier,true,true,true,"16,2948038","38,9597986","16,2948038","38,9597986","16,2948038","38,9597986",true,true,true,true,2,2,VIA GIOVAN BATTISTA E GIUSEPPE PARRACOCCHIA; VIA NAPOLEONE BRUNO RUBERTO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3513217,VIA NUNZIO,35,,same_street_outlier,true,true,true,"16,3020761","38,9681944","16,3020761","38,9681944","16,3020761","38,9681944",true,true,true,true,1,1,VIA NUNZIO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3572131,VIA OSLAVIA,27,,same_street_outlier,true,true,true,"16,2398961","38,9888757","16,2398961","38,9888757","16,2398961","38,9888757",true,true,true,true,2,2,VIA OSLAVIA; VIA TRAMONTANA,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3523910,VIA OSVALDO CERMINARA,22,,same_street_outlier,true,true,true,"16,3161703","38,9722584","16,3161703","38,9722584","16,3161703","38,9722584",true,true,true,true,2,2,VIA OSVALDO CERMINARA; VIA TRENTO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3515376,VIA PALMIERI,21,,same_street_outlier,true,true,true,"16,2837828","38,9651512","16,2837828","38,9651512","16,2837828","38,9651512",true,true,true,true,2,2,VIA PALMIERI; VIA VENEZIA,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3519358,VIA PASQUALE D'AMICO,27,,same_street_outlier,true,true,true,"16,2849084","38,9656171","16,2849084","38,9656171","16,2849084","38,9656171",true,true,true,true,2,2,VIA GOITO; VIA PASQUALE D'AMICO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3519473,VIA PASQUALE PALADINO,1,,same_street_outlier,true,true,true,"16,3022644","38,9536127","16,3022644","38,9536127","16,3022644","38,9536127",true,true,true,true,2,2,VIA PASQUALE PALADINO; VIA VINCENZO TUCCI,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3518313,VIA PIETRO BADOGLIO,16,,same_street_outlier,true,true,true,"16,2533054","38,9207898","16,2533054","38,9207898","16,2533054","38,9207898",true,true,true,true,2,2,VIA PIETRO BADOGLIO; VIA ZANELLATI,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3514683,VIA PIRO,20,,same_street_outlier,true,true,true,"16,3038718","38,9672351","16,3038718","38,9672351","16,3038718","38,9672351",true,true,true,true,2,2,VIA GUGLIELMO OBERDAN; VIA PIRO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3538472,VIA REGINA ELENA,1,,same_street_outlier,true,true,true,"16,2776412","38,867668","16,2776412","38,867668","16,2776412","38,867668",true,true,true,true,2,2,VIA REGINA ELENA; VIALE STAZIONE,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3538479,VIA REGINA ELENA,18,,same_street_outlier,true,true,true,"16,31709","38,97482","16,31709","38,97482","16,31709","38,97482",true,true,true,true,2,2,VIA REGINA ELENA; VICO DI LARGO SAN FRANCESCO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3538590,VIA REGINA MARGHERITA,62,,same_street_outlier,true,true,true,"16,3220679","38,9786318","16,3220679","38,9786318","16,3220679","38,9786318",true,true,true,true,2,2,VIA REGINA MARGHERITA; VICO DI VIA FONTE,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3518288,VIA RENO,2,,same_street_outlier,true,true,true,"16,3194662","38,9696298","16,3194662","38,9696298","16,3194662","38,9696298",true,true,true,true,1,1,VIA RENO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3565020,VIA RICCARDO LOMBARDI,1,,same_street_outlier,true,true,true,"16,307164","38,9740923","16,307164","38,9740923","16,307164","38,9740923",true,true,true,true,2,2,VIA RICCARDO LOMBARDI; VICO DI VIA LUPIA,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3567261,VIA RICCARDO LOMBARDI,78,,same_street_outlier,true,true,true,"16,3237045","38,9824183","16,3237045","38,9824183","16,3237045","38,9824183",true,true,true,true,2,2,VIA RICCARDO LOMBARDI; VICO ORTO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3514710,VIA ROBERT BADEN POWELL,11,,same_street_outlier,true,true,true,"16,3204501","38,9736311","16,3204501","38,9736311","16,3204501","38,9736311",true,true,true,true,2,2,VIA ROBERT BADEN POWELL; VICO PERILLO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3526395,VIA ROBERTO IL GUISCARDO,12,,same_street_outlier,true,true,true,"16,3159654","38,9759628","16,3159654","38,9759628","16,3159654","38,9759628",true,true,true,true,2,2,VIA ROBERTO IL GUISCARDO; VICO PRIMO DI VIA IPPOLITO D'IPPOLITO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3530841,VIA ROBERTO IL GUISCARDO,234,,same_street_outlier,true,true,true,"16,2807894","38,9690018","16,2807894","38,9690018","16,2807894","38,9690018",true,true,true,true,2,2,VIA ROBERTO IL GUISCARDO; VICO SECONDO DI VIA CAVOUR,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3528569,VIA ROBERTO IL GUISCARDO,26,,same_street_outlier,true,true,true,"16,2851469","38,968843","16,2851469","38,968843","16,2851469","38,968843",true,true,true,true,2,2,VIA ROBERTO IL GUISCARDO; VICO PRIMO DI VIA PARTENOPE,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3528601,VIA ROBERTO IL GUISCARDO,35,,same_street_outlier,true,true,true,"16,3027523","38,9579415","16,3027523","38,9579415","16,3027523","38,9579415",true,true,true,true,2,2,VIA ROBERTO IL GUISCARDO; VICO PRIMO DI VIA SALVATORE FIMIANI,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3521942,VIA ROMA,4,,same_street_outlier,true,true,true,"16,3212663","38,9741346","16,3212663","38,9741346","16,3212663","38,9741346",true,true,true,true,2,2,VIA ROMA; VICO SECONDO SANT'ANTONIO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3517379,VIA SACERDOTE ANDREA VESCIO,27,,same_street_outlier,true,true,true,"16,2849081","38,9689672","16,2849081","38,9689672","16,2849081","38,9689672",true,true,true,true,2,2,VIA SACERDOTE ANDREA VESCIO; VICO TERZO CAFALDO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3517380,VIA SACERDOTE ANDREA VESCIO,33,,same_street_outlier,true,true,true,"16,3204417","38,9777501","16,3204417","38,9777501","16,3204417","38,9777501",true,true,true,true,2,2,VIA SACERDOTE ANDREA VESCIO; VICO TERZO DI VIA BELVEDERE,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3517383,VIA SACERDOTE ANDREA VESCIO,41,,same_street_outlier,true,true,true,"16,3228278","38,9791468","16,3228278","38,9791468","16,3228278","38,9791468",true,true,true,true,2,2,VIA SACERDOTE ANDREA VESCIO; VICO TERZO DI VIA CONCIAPELLE,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3516162,VIA SACERDOTE ANTONIO GRASSO,9,,same_street_outlier,true,true,true,"16,3226","38,9802922","16,3226","38,9802922","16,3226","38,9802922",true,true,true,true,2,2,VIA SACERDOTE ANTONIO GRASSO; VICO TERZO DI VIA SANTISSIMO SALVATORE,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3515146,VIA SALVATORE FIMIANI,1,,same_street_outlier,true,true,true,"16,3451035","38,962166","16,3451035","38,962166","16,3451035","38,962166",true,true,true,true,2,2,VIA SALVATORE FIMIANI; VICOLO LEONE,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3515159,VIA SALVATORE FIMIANI,8,,same_street_outlier,true,true,true,"16,3198268","38,9741228","16,3198268","38,9741228","16,3198268","38,9741228",true,true,true,true,2,2,VIA SALVATORE FIMIANI; VICOLO LEONE,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3562717,VIA STATTI VIGNOLA,31,A,same_street_outlier,true,true,true,"16,3227753","38,979608","16,3227753","38,979608","16,3227753","38,979608",true,true,true,true,1,1,VIA STATTI VIGNOLA,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3537393,VIA TIMAVO,13,A,same_street_outlier,true,true,true,"16,3181308","38,9739601","16,3181308","38,9739601","16,3181308","38,9739601",true,true,true,true,2,2,VIA NAZARIO SAURO; VIA TIMAVO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3529063,VIA UMBERTO I,8,A,same_street_outlier,true,true,true,"16,2477019","38,9227386","16,2477019","38,9227386","16,2477019","38,9227386",true,true,true,true,1,1,VIA UMBERTO I,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3558206,VIA VENETO,4,,same_street_outlier,true,true,true,"16,2792052","38,965661","16,2792052","38,965661","16,2792052","38,965661",true,true,true,true,1,1,VIA VENETO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3560626,VIA VINCENZO TUCCI,13,,same_street_outlier,true,true,true,"16,284819","38,9640981","16,284819","38,9640981","16,284819","38,9640981",true,true,true,true,1,1,VIA VINCENZO TUCCI,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3569753,VICO PESCE,4,,same_street_outlier,true,true,true,"16,3199078","38,9739991","16,3199078","38,9739991","16,3199078","38,9739991",true,true,true,true,1,1,VICO PESCE,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3618404,VICO PRIMO DI VIA GIUSEPPE MAZZINI,15,,same_street_outlier,true,true,true,"16,3220027","38,9775045","16,3220027","38,9775045","16,3220027","38,9775045",true,true,true,true,2,2,VIA ROBERTO IL GUISCARDO; VICO PRIMO DI VIA GIUSEPPE MAZZINI,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3600828,VICO SECONDO SANT'ANTONIO,1,,same_street_outlier,true,true,true,"16,3234707","38,9805409","16,3234707","38,9805409","16,3234707","38,9805409",true,true,true,true,1,1,VICO SECONDO SANT'ANTONIO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3517138,CONTRADA ACQUADAUNZANO,366,,street_context_mismatch,true,true,true,"16,2674162","39,0009789","16,2674162","39,0009789","16,2674162","39,0009789",true,true,true,true,1,1,CONTRADA ACQUADAUNZANO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3528313,CONTRADA BUCOLIA DI SOTTO,20,A,street_context_mismatch,true,true,true,"16,251427","39,004828","16,251427","39,004828","16,251427","39,004828",true,true,true,true,1,1,CONTRADA BUCOLIA DI SOTTO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
