election_id,round,section_number,list_id,votes,source_doc_id,validation_status,notes
comunali_lamezia_2025,1,39,comunali_lamezia_2025_list_forza_italia,23,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=12
comunali_lamezia_2025,1,39,comunali_lamezia_2025_list_lega_salvini_calabria,55,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=13
comunali_lamezia_2025,1,39,comunali_lamezia_2025_list_fratelli_d_italia,56,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=14
comunali_lamezia_2025,1,40,comunali_lamezia_2025_list_partito_democratico,38,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=1
comunali_lamezia_2025,1,40,comunali_lamezia_2025_list_movimento_5_stelle,8,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=2
comunali_lamezia_2025,1,40,comunali_lamezia_2025_list_azione,9,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=3
comunali_lamezia_2025,1,40,comunali_lamezia_2025_list_per_vivere_bene,44,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=4
comunali_lamezia_2025,1,40,comunali_lamezia_2025_list_era_ora,10,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=5
comunali_lamezia_2025,1,40,comunali_lamezia_2025_list_gianpaolo_bevilacqua_sindaco_del_popolo,20,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=6
comunali_lamezia_2025,1,40,comunali_lamezia_2025_list_l_italia_del_meridione_lamezia_nel_cuore,0,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=7
comunali_lamezia_2025,1,40,comunali_lamezia_2025_list_movimento_indipendenza,7,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=8
comunali_lamezia_2025,1,40,comunali_lamezia_2025_list_lamezia_domani,45,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=9
comunali_lamezia_2025,1,40,comunali_lamezia_2025_list_noi_moderati,61,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=10
comunali_lamezia_2025,1,40,comunali_lamezia_2025_list_calabria_azzurra,7,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=11
comunali_lamezia_2025,1,40,comunali_lamezia_2025_list_forza_italia,20,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=12
comunali_lamezia_2025,1,40,comunali_lamezia_2025_list_lega_salvini_calabria,60,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=13
comunali_lamezia_2025,1,40,comunali_lamezia_2025_list_fratelli_d_italia,54,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=14
comunali_lamezia_2025,1,41,comunali_lamezia_2025_list_partito_democratico,74,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=1
comunali_lamezia_2025,1,41,comunali_lamezia_2025_list_movimento_5_stelle,18,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=2
comunali_lamezia_2025,1,41,comunali_lamezia_2025_list_azione,24,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=3
comunali_lamezia_2025,1,41,comunali_lamezia_2025_list_per_vivere_bene,72,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=4
comunali_lamezia_2025,1,41,comunali_lamezia_2025_list_era_ora,19,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=5
comunali_lamezia_2025,1,41,comunali_lamezia_2025_list_gianpaolo_bevilacqua_sindaco_del_popolo,51,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=6
comunali_lamezia_2025,1,41,comunali_lamezia_2025_list_l_italia_del_meridione_lamezia_nel_cuore,11,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=7
comunali_lamezia_2025,1,41,comunali_lamezia_2025_list_movimento_indipendenza,10,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=8
comunali_lamezia_2025,1,41,comunali_lamezia_2025_list_lamezia_domani,46,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=9
comunali_lamezia_2025,1,41,comunali_lamezia_2025_list_noi_moderati,109,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=10
comunali_lamezia_2025,1,41,comunali_lamezia_2025_list_calabria_azzurra,18,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=11
comunali_lamezia_2025,1,41,comunali_lamezia_2025_list_forza_italia,57,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=12
comunali_lamezia_2025,1,41,comunali_lamezia_2025_list_lega_salvini_calabria,89,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=13
comunali_lamezia_2025,1,41,comunali_lamezia_2025_list_fratelli_d_italia,75,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=14
comunali_lamezia_2025,1,42,comunali_lamezia_2025_list_partito_democratico,35,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=1
comunali_lamezia_2025,1,42,comunali_lamezia_2025_list_movimento_5_stelle,8,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=2
comunali_lamezia_2025,1,42,comunali_lamezia_2025_list_azione,6,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=3
comunali_lamezia_2025,1,42,comunali_lamezia_2025_list_per_vivere_bene,22,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=4
comunali_lamezia_2025,1,42,comunali_lamezia_2025_list_era_ora,3,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=5
comunali_lamezia_2025,1,42,comunali_lamezia_2025_list_gianpaolo_bevilacqua_sindaco_del_popolo,15,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=6
comunali_lamezia_2025,1,42,comunali_lamezia_2025_list_l_italia_del_meridione_lamezia_nel_cuore,9,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=7
comunali_lamezia_2025,1,42,comunali_lamezia_2025_list_movimento_indipendenza,5,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=8
comunali_lamezia_2025,1,42,comunali_lamezia_2025_list_lamezia_domani,22,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=9
comunali_lamezia_2025,1,42,comunali_lamezia_2025_list_noi_moderati,33,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=10
comunali_lamezia_2025,1,42,comunali_lamezia_2025_list_calabria_azzurra,10,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=11
comunali_lamezia_2025,1,42,comunali_lamezia_2025_list_forza_italia,24,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=12
comunali_lamezia_2025,1,42,comunali_lamezia_2025_list_lega_salvini_calabria,36,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=13
comunali_lamezia_2025,1,42,comunali_lamezia_2025_list_fratelli_d_italia,63,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=14
comunali_lamezia_2025,1,43,comunali_lamezia_2025_list_partito_democratico,41,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=1
comunali_lamezia_2025,1,43,comunali_lamezia_2025_list_movimento_5_stelle,16,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=2
comunali_lamezia_2025,1,43,comunali_lamezia_2025_list_azione,5,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=3
comunali_lamezia_2025,1,43,comunali_lamezia_2025_list_per_vivere_bene,25,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=4
comunali_lamezia_2025,1,43,comunali_lamezia_2025_list_era_ora,7,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=5
comunali_lamezia_2025,1,43,comunali_lamezia_2025_list_gianpaolo_bevilacqua_sindaco_del_popolo,26,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=6
comunali_lamezia_2025,1,43,comunali_lamezia_2025_list_l_italia_del_meridione_lamezia_nel_cuore,5,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=7
comunali_lamezia_2025,1,43,comunali_lamezia_2025_list_movimento_indipendenza,4,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=8
comunali_lamezia_2025,1,43,comunali_lamezia_2025_list_lamezia_domani,23,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=9
comunali_lamezia_2025,1,43,comunali_lamezia_2025_list_noi_moderati,56,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=10
comunali_lamezia_2025,1,43,comunali_lamezia_2025_list_calabria_azzurra,9,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=11
comunali_lamezia_2025,1,43,comunali_lamezia_2025_list_forza_italia,43,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=12
comunali_lamezia_2025,1,43,comunali_lamezia_2025_list_lega_salvini_calabria,48,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=13
comunali_lamezia_2025,1,43,comunali_lamezia_2025_list_fratelli_d_italia,44,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=14
comunali_lamezia_2025,1,44,comunali_lamezia_2025_list_partito_democratico,5,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=1
comunali_lamezia_2025,1,44,comunali_lamezia_2025_list_movimento_5_stelle,5,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=2
comunali_lamezia_2025,1,44,comunali_lamezia_2025_list_azione,6,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=3
comunali_lamezia_2025,1,44,comunali_lamezia_2025_list_per_vivere_bene,10,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=4
comunali_lamezia_2025,1,44,comunali_lamezia_2025_list_era_ora,2,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=5
comunali_lamezia_2025,1,44,comunali_lamezia_2025_list_gianpaolo_bevilacqua_sindaco_del_popolo,69,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=6
comunali_lamezia_2025,1,44,comunali_lamezia_2025_list_l_italia_del_meridione_lamezia_nel_cuore,2,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=7
comunali_lamezia_2025,1,44,comunali_lamezia_2025_list_movimento_indipendenza,2,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=8
comunali_lamezia_2025,1,44,comunali_lamezia_2025_list_lamezia_domani,46,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=9
comunali_lamezia_2025,1,44,comunali_lamezia_2025_list_noi_moderati,44,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=10
comunali_lamezia_2025,1,44,comunali_lamezia_2025_list_calabria_azzurra,13,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=11
comunali_lamezia_2025,1,44,comunali_lamezia_2025_list_forza_italia,25,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=12
comunali_lamezia_2025,1,44,comunali_lamezia_2025_list_lega_salvini_calabria,46,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=13
comunali_lamezia_2025,1,44,comunali_lamezia_2025_list_fratelli_d_italia,65,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=14
comunali_lamezia_2025,1,45,comunali_lamezia_2025_list_partito_democratico,40,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=1
comunali_lamezia_2025,1,45,comunali_lamezia_2025_list_movimento_5_stelle,0,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=2
comunali_lamezia_2025,1,45,comunali_lamezia_2025_list_azione,10,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=3
comunali_lamezia_2025,1,45,comunali_lamezia_2025_list_per_vivere_bene,1,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=4
comunali_lamezia_2025,1,45,comunali_lamezia_2025_list_era_ora,4,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=5
comunali_lamezia_2025,1,45,comunali_lamezia_2025_list_gianpaolo_bevilacqua_sindaco_del_popolo,3,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=6
comunali_lamezia_2025,1,45,comunali_lamezia_2025_list_l_italia_del_meridione_lamezia_nel_cuore,1,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=7
comunali_lamezia_2025,1,45,comunali_lamezia_2025_list_movimento_indipendenza,1,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=8
comunali_lamezia_2025,1,45,comunali_lamezia_2025_list_lamezia_domani,43,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=9
comunali_lamezia_2025,1,45,comunali_lamezia_2025_list_noi_moderati,11,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=10
comunali_lamezia_2025,1,45,comunali_lamezia_2025_list_calabria_azzurra,1,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=11
comunali_lamezia_2025,1,45,comunali_lamezia_2025_list_forza_italia,8,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=12
comunali_lamezia_2025,1,45,comunali_lamezia_2025_list_lega_salvini_calabria,12,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=13
comunali_lamezia_2025,1,45,comunali_lamezia_2025_list_fratelli_d_italia,16,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=14
comunali_lamezia_2025,1,46,comunali_lamezia_2025_list_partito_democratico,11,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=1
comunali_lamezia_2025,1,46,comunali_lamezia_2025_list_movimento_5_stelle,4,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=2
comunali_lamezia_2025,1,46,comunali_lamezia_2025_list_azione,8,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=3
comunali_lamezia_2025,1,46,comunali_lamezia_2025_list_per_vivere_bene,4,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=4
comunali_lamezia_2025,1,46,comunali_lamezia_2025_list_era_ora,0,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=5
comunali_lamezia_2025,1,46,comunali_lamezia_2025_list_gianpaolo_bevilacqua_sindaco_del_popolo,4,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=6
comunali_lamezia_2025,1,46,comunali_lamezia_2025_list_l_italia_del_meridione_lamezia_nel_cuore,0,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=7
comunali_lamezia_2025,1,46,comunali_lamezia_2025_list_movimento_indipendenza,6,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=8
comunali_lamezia_2025,1,46,comunali_lamezia_2025_list_lamezia_domani,56,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=9
comunali_lamezia_2025,1,46,comunali_lamezia_2025_list_noi_moderati,23,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=10
comunali_lamezia_2025,1,46,comunali_lamezia_2025_list_calabria_azzurra,2,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=11
comunali_lamezia_2025,1,46,comunali_lamezia_2025_list_forza_italia,7,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=12
comunali_lamezia_2025,1,46,comunali_lamezia_2025_list_lega_salvini_calabria,13,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=13
comunali_lamezia_2025,1,46,comunali_lamezia_2025_list_fratelli_d_italia,46,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=14
comunali_lamezia_2025,1,47,comunali_lamezia_2025_list_partito_democratico,3,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=1
comunali_lamezia_2025,1,47,comunali_lamezia_2025_list_movimento_5_stelle,0,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=2
comunali_lamezia_2025,1,47,comunali_lamezia_2025_list_azione,3,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=3
comunali_lamezia_2025,1,47,comunali_lamezia_2025_list_per_vivere_bene,1,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=4
comunali_lamezia_2025,1,47,comunali_lamezia_2025_list_era_ora,0,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=5
comunali_lamezia_2025,1,47,comunali_lamezia_2025_list_gianpaolo_bevilacqua_sindaco_del_popolo,0,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=6
comunali_lamezia_2025,1,47,comunali_lamezia_2025_list_l_italia_del_meridione_lamezia_nel_cuore,0,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=7
comunali_lamezia_2025,1,47,comunali_lamezia_2025_list_movimento_indipendenza,0,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=8
comunali_lamezia_2025,1,47,comunali_lamezia_2025_list_lamezia_domani,5,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=9
comunali_lamezia_2025,1,47,comunali_lamezia_2025_list_noi_moderati,13,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=10
comunali_lamezia_2025,1,47,comunali_lamezia_2025_list_calabria_azzurra,0,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=11
comunali_lamezia_2025,1,47,comunali_lamezia_2025_list_forza_italia,5,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=12
comunali_lamezia_2025,1,47,comunali_lamezia_2025_list_lega_salvini_calabria,22,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=13
comunali_lamezia_2025,1,47,comunali_lamezia_2025_list_fratelli_d_italia,3,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=14
comunali_lamezia_2025,1,48,comunali_lamezia_2025_list_partito_democratico,15,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=1
comunali_lamezia_2025,1,48,comunali_lamezia_2025_list_movimento_5_stelle,1,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=2
comunali_lamezia_2025,1,48,comunali_lamezia_2025_list_azione,3,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=3
comunali_lamezia_2025,1,48,comunali_lamezia_2025_list_per_vivere_bene,3,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=4
comunali_lamezia_2025,1,48,comunali_lamezia_2025_list_era_ora,0,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=5
comunali_lamezia_2025,1,48,comunali_lamezia_2025_list_gianpaolo_bevilacqua_sindaco_del_popolo,0,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=6
comunali_lamezia_2025,1,48,comunali_lamezia_2025_list_l_italia_del_meridione_lamezia_nel_cuore,0,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=7
comunali_lamezia_2025,1,48,comunali_lamezia_2025_list_movimento_indipendenza,1,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=8
comunali_lamezia_2025,1,48,comunali_lamezia_2025_list_lamezia_domani,4,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=9
comunali_lamezia_2025,1,48,comunali_lamezia_2025_list_noi_moderati,6,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=10
comunali_lamezia_2025,1,48,comunali_lamezia_2025_list_calabria_azzurra,2,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=11
comunali_lamezia_2025,1,48,comunali_lamezia_2025_list_forza_italia,4,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=12
comunali_lamezia_2025,1,48,comunali_lamezia_2025_list_lega_salvini_calabria,9,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=13
comunali_lamezia_2025,1,48,comunali_lamezia_2025_list_fratelli_d_italia,9,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=14
comunali_lamezia_2025,1,49,comunali_lamezia_2025_list_partito_democratico,15,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=1
comunali_lamezia_2025,1,49,comunali_lamezia_2025_list_movimento_5_stelle,6,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=2
comunali_lamezia_2025,1,49,comunali_lamezia_2025_list_azione,21,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=3
comunali_lamezia_2025,1,49,comunali_lamezia_2025_list_per_vivere_bene,4,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=4
comunali_lamezia_2025,1,49,comunali_lamezia_2025_list_era_ora,3,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=5
comunali_lamezia_2025,1,49,comunali_lamezia_2025_list_gianpaolo_bevilacqua_sindaco_del_popolo,11,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=6
comunali_lamezia_2025,1,49,comunali_lamezia_2025_list_l_italia_del_meridione_lamezia_nel_cuore,0,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=7
comunali_lamezia_2025,1,49,comunali_lamezia_2025_list_movimento_indipendenza,2,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=8
comunali_lamezia_2025,1,49,comunali_lamezia_2025_list_lamezia_domani,41,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=9
comunali_lamezia_2025,1,49,comunali_lamezia_2025_list_noi_moderati,50,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=10
comunali_lamezia_2025,1,49,comunali_lamezia_2025_list_calabria_azzurra,5,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=11
comunali_lamezia_2025,1,49,comunali_lamezia_2025_list_forza_italia,56,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=12
comunali_lamezia_2025,1,49,comunali_lamezia_2025_list_lega_salvini_calabria,45,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=13
comunali_lamezia_2025,1,49,comunali_lamezia_2025_list_fratelli_d_italia,23,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=14
comunali_lamezia_2025,1,50,comunali_lamezia_2025_list_partito_democratico,44,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=1
comunali_lamezia_2025,1,50,comunali_lamezia_2025_list_movimento_5_stelle,10,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=2
comunali_lamezia_2025,1,50,comunali_lamezia_2025_list_azione,50,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=3
comunali_lamezia_2025,1,50,comunali_lamezia_2025_list_per_vivere_bene,14,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=4
comunali_lamezia_2025,1,50,comunali_lamezia_2025_list_era_ora,6,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=5
comunali_lamezia_2025,1,50,comunali_lamezia_2025_list_gianpaolo_bevilacqua_sindaco_del_popolo,21,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=6
comunali_lamezia_2025,1,50,comunali_lamezia_2025_list_l_italia_del_meridione_lamezia_nel_cuore,2,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=7
comunali_lamezia_2025,1,50,comunali_lamezia_2025_list_movimento_indipendenza,5,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=8
comunali_lamezia_2025,1,50,comunali_lamezia_2025_list_lamezia_domani,42,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=9
comunali_lamezia_2025,1,50,comunali_lamezia_2025_list_noi_moderati,53,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=10
comunali_lamezia_2025,1,50,comunali_lamezia_2025_list_calabria_azzurra,8,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=11
comunali_lamezia_2025,1,50,comunali_lamezia_2025_list_forza_italia,43,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=12
comunali_lamezia_2025,1,50,comunali_lamezia_2025_list_lega_salvini_calabria,110,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=13
comunali_lamezia_2025,1,50,comunali_lamezia_2025_list_fratelli_d_italia,58,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=14
comunali_lamezia_2025,1,51,comunali_lamezia_2025_list_partito_democratico,11,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=1
comunali_lamezia_2025,1,51,comunali_lamezia_2025_list_movimento_5_stelle,4,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=2
comunali_lamezia_2025,1,51,comunali_lamezia_2025_list_azione,39,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=3
comunali_lamezia_2025,1,51,comunali_lamezia_2025_list_per_vivere_bene,1,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=4
comunali_lamezia_2025,1,51,comunali_lamezia_2025_list_era_ora,15,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=5
comunali_lamezia_2025,1,51,comunali_lamezia_2025_list_gianpaolo_bevilacqua_sindaco_del_popolo,3,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=6
comunali_lamezia_2025,1,51,comunali_lamezia_2025_list_l_italia_del_meridione_lamezia_nel_cuore,0,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=7
comunali_lamezia_2025,1,51,comunali_lamezia_2025_list_movimento_indipendenza,2,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=8
comunali_lamezia_2025,1,51,comunali_lamezia_2025_list_lamezia_domani,4,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=9
comunali_lamezia_2025,1,51,comunali_lamezia_2025_list_noi_moderati,10,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=10
