election_id,section_number,list_number,council_candidate_number,preference_votes,source_doc_id,validation_status,notes
comunali_lamezia_2025,1,10,11,2,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,10,12,4,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,10,13,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,10,14,1,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,10,15,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,10,16,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,10,17,2,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,10,18,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,10,19,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,10,20,3,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,10,21,1,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,10,22,1,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,10,23,2,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,10,24,2,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,2,10,1,5,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,2,10,2,8,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,2,10,3,1,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,2,10,4,1,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,2,10,5,3,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,2,10,6,2,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,2,10,7,5,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,2,10,8,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,2,10,9,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,2,10,10,2,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,2,10,11,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,2,10,12,4,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,2,10,13,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,2,10,14,1,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,2,10,15,2,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,2,10,16,3,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,2,10,17,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,2,10,18,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,2,10,19,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,2,10,20,5,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,2,10,21,1,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,2,10,22,2,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,2,10,23,5,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,2,10,24,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,3,10,1,3,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,3,10,2,11,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,3,10,3,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,3,10,4,1,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,3,10,5,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,3,10,6,7,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,3,10,7,2,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,3,10,8,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,3,10,9,6,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,3,10,10,5,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,3,10,11,10,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,3,10,12,2,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,3,10,13,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,3,10,14,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,3,10,15,3,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,3,10,16,1,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,3,10,17,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,3,10,18,1,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,3,10,19,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,3,10,20,3,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,3,10,21,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,3,10,22,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,3,10,23,12,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,3,10,24,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,4,10,1,2,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,4,10,2,1,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,4,10,3,2,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,4,10,4,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,4,10,5,1,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,4,10,6,4,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,4,10,7,3,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,4,10,8,3,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,4,10,9,1,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,4,10,10,4,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,4,10,11,1,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,4,10,12,3,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,4,10,13,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,4,10,14,2,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,4,10,15,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,4,10,16,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,4,10,17,1,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,4,10,18,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,4,10,19,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,4,10,20,1,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,4,10,21,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,4,10,22,3,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,4,10,23,1,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,4,10,24,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,5,10,1,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,5,10,2,4,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,5,10,3,1,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,5,10,4,1,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,5,10,5,1,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,5,10,6,1,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,5,10,7,5,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,5,10,8,1,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,5,10,9,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,5,10,10,1,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,5,10,11,2,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,5,10,12,3,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,5,10,13,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,5,10,14,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,5,10,15,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,5,10,16,4,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,5,10,17,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,5,10,18,1,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,5,10,19,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,5,10,20,2,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,5,10,21,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,5,10,22,2,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,5,10,23,2,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,5,10,24,1,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,6,10,1,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,6,10,2,5,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,6,10,3,1,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,6,10,4,2,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,6,10,5,1,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,6,10,6,1,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,6,10,7,1,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,6,10,8,2,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,6,10,9,3,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,6,10,10,7,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,6,10,11,4,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,6,10,12,5,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,6,10,13,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,6,10,14,2,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,6,10,15,1,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,6,10,16,1,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,6,10,17,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,6,10,18,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,6,10,19,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,6,10,20,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,6,10,21,1,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,6,10,22,2,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,6,10,23,5,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,6,10,24,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,7,10,1,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,7,10,2,4,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,7,10,3,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,7,10,4,1,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,7,10,5,1,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,7,10,6,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,7,10,7,6,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,7,10,8,8,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,7,10,9,9,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,7,10,10,2,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,7,10,11,3,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,7,10,12,2,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,7,10,13,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,7,10,14,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,7,10,15,3,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,7,10,16,4,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,7,10,17,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,7,10,18,1,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,7,10,19,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,7,10,20,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,7,10,21,5,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,7,10,22,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,7,10,23,3,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,7,10,24,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,8,10,1,5,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,8,10,2,3,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,8,10,3,1,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,8,10,4,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,8,10,5,1,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,8,10,6,8,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,8,10,7,6,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,8,10,8,4,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,8,10,9,6,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,8,10,10,6,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,8,10,11,4,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,8,10,12,5,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,8,10,13,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,8,10,14,1,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,8,10,15,2,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,8,10,16,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,8,10,17,3,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,8,10,18,1,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,8,10,19,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,8,10,20,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,8,10,21,2,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,8,10,22,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,8,10,23,3,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,8,10,24,1,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,9,10,1,2,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,9,10,2,10,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,9,10,3,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,9,10,4,2,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,9,10,5,6,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,9,10,6,2,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,9,10,7,4,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,9,10,8,2,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,9,10,9,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,9,10,10,1,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,9,10,11,4,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,9,10,12,1,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,9,10,13,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,9,10,14,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,9,10,15,4,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,9,10,16,8,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,9,10,17,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,9,10,18,1,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,9,10,19,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,9,10,20,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,9,10,21,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,9,10,22,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,9,10,23,4,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,9,10,24,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,10,10,1,2,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,10,10,2,1,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,10,10,3,1,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,10,10,4,1,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,10,10,5,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,10,10,6,3,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,10,10,7,2,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,10,10,8,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,10,10,9,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,10,10,10,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,10,10,11,1,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,10,10,12,1,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,10,10,13,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,10,10,14,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,10,10,15,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,10,10,16,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,10,10,17,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,10,10,18,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,10,10,19,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,10,10,20,3,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,10,10,21,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,10,10,22,6,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,10,10,23,2,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,10,10,24,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,11,10,1,2,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,11,10,2,11,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,11,10,3,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,11,10,4,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,11,10,5,2,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,11,10,6,5,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,11,10,7,3,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,11,10,8,1,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,11,10,9,2,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,11,10,10,5,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,11,10,11,4,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,11,10,12,1,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,11,10,13,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,11,10,14,1,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,11,10,15,8,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,11,10,16,2,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,11,10,17,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,11,10,18,2,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,11,10,19,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,11,10,20,1,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,11,10,21,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,11,10,22,6,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,11,10,23,2,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,11,10,24,1,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,12,10,1,2,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,12,10,2,1,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,12,10,3,0,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,12,10,4,4,maggioli_2025_preferences_section_l10_xml,extracted_pending_totals_validation,
