rule_id,election_id,section_number,polling_place,street_rule_raw,street_name_raw,street_name_normalised,civic_rule_raw,civic_from,civic_to,civic_parity,includes_snc,source_page,extraction_confidence,notes
electoral_2025_s65_001,comunali_lamezia_2025,65,"SCUOLA MEDIA STATALE ""PITAGORA"" | Ubicato in VIALE I MAGGIO 4 4",C.DA PANE,C.DA PANE,CONTRADA PANE,,,,,false,32,high,
electoral_2025_s65_002,comunali_lamezia_2025,65,"SCUOLA MEDIA STATALE ""PITAGORA"" | Ubicato in VIALE I MAGGIO 4 4",VIA DELLE PALME,VIA DELLE PALME,VIA DELLE PALME,,,,,false,32,high,
electoral_2025_s65_003,comunali_lamezia_2025,65,"SCUOLA MEDIA STATALE ""PITAGORA"" | Ubicato in VIALE I MAGGIO 4 4",C.DA MUZIO,C.DA MUZIO,CONTRADA MUZIO,,,,,false,32,high,
electoral_2025_s65_004,comunali_lamezia_2025,65,"SCUOLA MEDIA STATALE ""PITAGORA"" | Ubicato in VIALE I MAGGIO 4 4",C.DA MISIANO,C.DA MISIANO,CONTRADA MISIANO,,,,,false,32,high,
electoral_2025_s65_005,comunali_lamezia_2025,65,"SCUOLA MEDIA STATALE ""PITAGORA"" | Ubicato in VIALE I MAGGIO 4 4",C.DA MARZOMIGLIO,C.DA MARZOMIGLIO,CONTRADA MARZOMIGLIO,,,,,false,32,high,
electoral_2025_s65_006,comunali_lamezia_2025,65,"SCUOLA MEDIA STATALE ""PITAGORA"" | Ubicato in VIALE I MAGGIO 4 4",C.DA CORONA,C.DA CORONA,CONTRADA CORONA,,,,,false,32,high,
electoral_2025_s65_007,comunali_lamezia_2025,65,"SCUOLA MEDIA STATALE ""PITAGORA"" | Ubicato in VIALE I MAGGIO 4 4",C.DA CARUSO,C.DA CARUSO,CONTRADA CARUSO,,,,,false,32,high,
electoral_2025_s65_008,comunali_lamezia_2025,65,"SCUOLA MEDIA STATALE ""PITAGORA"" | Ubicato in VIALE I MAGGIO 4 4",VIA G. MURAT DAL N. 87 AL N. 127,VIA G. MURAT,VIA G MURAT,DAL N. 87 AL N. 127,87,127,odd,false,32,high,
electoral_2025_s65_009,comunali_lamezia_2025,65,"SCUOLA MEDIA STATALE ""PITAGORA"" | Ubicato in VIALE I MAGGIO 4 4",C.DA LENTI STATTI,C.DA LENTI STATTI,CONTRADA LENTI STATTI,,,,,false,32,high,
electoral_2025_s65_010,comunali_lamezia_2025,65,"SCUOLA MEDIA STATALE ""PITAGORA"" | Ubicato in VIALE I MAGGIO 4 4",LOC. SEMINARIO,LOC. SEMINARIO,LOC SEMINARIO,,,,,false,32,high,
electoral_2025_s65_011,comunali_lamezia_2025,65,"SCUOLA MEDIA STATALE ""PITAGORA"" | Ubicato in VIALE I MAGGIO 4 4",VIA CADUTI DEL PONTE DELLE GRAZIE,VIA CADUTI DEL PONTE DELLE GRAZIE,VIA CADUTI DEL PONTE DELLE GRAZIE,,,,,false,32,high,
electoral_2025_s65_012,comunali_lamezia_2025,65,"SCUOLA MEDIA STATALE ""PITAGORA"" | Ubicato in VIALE I MAGGIO 4 4",VIALE RAFFAELE S. DAL N. 118 AL N. 176,VIALE RAFFAELE S.,VIALE RAFFAELE S,DAL N. 118 AL N. 176,118,176,even,false,32,high,
electoral_2025_s65_013,comunali_lamezia_2025,65,"SCUOLA MEDIA STATALE ""PITAGORA"" | Ubicato in VIALE I MAGGIO 4 4",VIA FELICE MONTESANTI,VIA FELICE MONTESANTI,VIA FELICE MONTESANTI,,,,,false,32,high,
electoral_2025_s65_014,comunali_lamezia_2025,65,"SCUOLA MEDIA STATALE ""PITAGORA"" | Ubicato in VIALE I MAGGIO 4 4",VIA VINCENZO SMIRNE,VIA VINCENZO SMIRNE,VIA VINCENZO SMIRNE,,,,,false,33,high,
electoral_2025_s65_015,comunali_lamezia_2025,65,"SCUOLA MEDIA STATALE ""PITAGORA"" | Ubicato in VIALE I MAGGIO 4 4",VIA FEDERICO MONTESANTI,VIA FEDERICO MONTESANTI,VIA FEDERICO MONTESANTI,,,,,false,33,high,
electoral_2025_s65_016,comunali_lamezia_2025,65,"SCUOLA MEDIA STATALE ""PITAGORA"" | Ubicato in VIALE I MAGGIO 4 4",VIA RAFFAELE TETI,VIA RAFFAELE TETI,VIA RAFFAELE TETI,,,,,false,33,high,
electoral_2025_s65_017,comunali_lamezia_2025,65,"SCUOLA MEDIA STATALE ""PITAGORA"" | Ubicato in VIALE I MAGGIO 4 4",VIA R. IL GUISCARDO DAL N. 280 AL N. 338,VIA R. IL GUISCARDO,VIA R IL GUISCARDO,DAL N. 280 AL N. 338,280,338,even,false,33,high,
electoral_2025_s65_018,comunali_lamezia_2025,65,"SCUOLA MEDIA STATALE ""PITAGORA"" | Ubicato in VIALE I MAGGIO 4 4",VIA R. IL GUISCARDO DAL N. 195 AL N. 211,VIA R. IL GUISCARDO,VIA R IL GUISCARDO,DAL N. 195 AL N. 211,195,211,odd,false,33,high,
electoral_2025_s65_019,comunali_lamezia_2025,65,"SCUOLA MEDIA STATALE ""PITAGORA"" | Ubicato in VIALE I MAGGIO 4 4",VIA DEGLI ALLORI,VIA DEGLI ALLORI,VIA DEGLI ALLORI,,,,,false,33,high,
electoral_2025_s65_020,comunali_lamezia_2025,65,"SCUOLA MEDIA STATALE ""PITAGORA"" | Ubicato in VIALE I MAGGIO 4 4",VIA DELLE TAMERICI,VIA DELLE TAMERICI,VIA DELLE TAMERICI,,,,,false,33,high,
electoral_2025_s65_021,comunali_lamezia_2025,65,"SCUOLA MEDIA STATALE ""PITAGORA"" | Ubicato in VIALE I MAGGIO 4 4",C.DA S. GIULIANO,C.DA S. GIULIANO,CONTRADA S GIULIANO,,,,,false,33,high,
electoral_2025_s65_022,comunali_lamezia_2025,65,"SCUOLA MEDIA STATALE ""PITAGORA"" | Ubicato in VIALE I MAGGIO 4 4",VIA G. MURAT DAL N. 90 AL N. 156,VIA G. MURAT,VIA G MURAT,DAL N. 90 AL N. 156,90,156,even,false,33,high,
electoral_2025_s65_023,comunali_lamezia_2025,65,"SCUOLA MEDIA STATALE ""PITAGORA"" | Ubicato in VIALE I MAGGIO 4 4",VIA DEGLI EUCALIPTI,VIA DEGLI EUCALIPTI,VIA DEGLI EUCALIPTI,,,,,false,33,high,
electoral_2025_s65_024,comunali_lamezia_2025,65,"SCUOLA MEDIA STATALE ""PITAGORA"" | Ubicato in VIALE I MAGGIO 4 4",LOC. PIANO VITALE,LOC. PIANO VITALE,LOC PIANO VITALE,,,,,false,33,high,
electoral_2025_s65_025,comunali_lamezia_2025,65,"SCUOLA MEDIA STATALE ""PITAGORA"" | Ubicato in VIALE I MAGGIO 4 4",C.DA VERITA',C.DA VERITA',CONTRADA VERITA,,,,,false,33,high,
electoral_2025_s65_026,comunali_lamezia_2025,65,"SCUOLA MEDIA STATALE ""PITAGORA"" | Ubicato in VIALE I MAGGIO 4 4",C.DA VALLE MONACI,C.DA VALLE MONACI,CONTRADA VALLE MONACI,,,,,false,33,high,
electoral_2025_s65_027,comunali_lamezia_2025,65,"SCUOLA MEDIA STATALE ""PITAGORA"" | Ubicato in VIALE I MAGGIO 4 4",C.DA STRETTO,C.DA STRETTO,CONTRADA STRETTO,,,,,false,33,high,
electoral_2025_s65_028,comunali_lamezia_2025,65,"SCUOLA MEDIA STATALE ""PITAGORA"" | Ubicato in VIALE I MAGGIO 4 4",C.DA STIGLIOLA,C.DA STIGLIOLA,CONTRADA STIGLIOLA,,,,,false,33,high,
electoral_2025_s65_029,comunali_lamezia_2025,65,"SCUOLA MEDIA STATALE ""PITAGORA"" | Ubicato in VIALE I MAGGIO 4 4",C.DA FRASSO BRAGO',C.DA FRASSO BRAGO',CONTRADA FRASSO BRAGO,,,,,false,33,high,
electoral_2025_s65_030,comunali_lamezia_2025,65,"SCUOLA MEDIA STATALE ""PITAGORA"" | Ubicato in VIALE I MAGGIO 4 4",C.DA SACCO,C.DA SACCO,CONTRADA SACCO,,,,,false,33,high,
electoral_2025_s65_031,comunali_lamezia_2025,65,"SCUOLA MEDIA STATALE ""PITAGORA"" | Ubicato in VIALE I MAGGIO 4 4",VIA DELLE IMPRESE,VIA DELLE IMPRESE,VIA DELLE IMPRESE,,,,,false,33,high,
electoral_2025_s65_032,comunali_lamezia_2025,65,"SCUOLA MEDIA STATALE ""PITAGORA"" | Ubicato in VIALE I MAGGIO 4 4",C.DA RITO,C.DA RITO,CONTRADA RITO,,,,,false,33,high,
electoral_2025_s65_033,comunali_lamezia_2025,65,"SCUOLA MEDIA STATALE ""PITAGORA"" | Ubicato in VIALE I MAGGIO 4 4",C.DA PIRAINO,C.DA PIRAINO,CONTRADA PIRAINO,,,,,false,33,high,
electoral_2025_s65_034,comunali_lamezia_2025,65,"SCUOLA MEDIA STATALE ""PITAGORA"" | Ubicato in VIALE I MAGGIO 4 4",VIA S. FODERARO DAL N.114 AL N. 152,VIA S. FODERARO,VIA S FODERARO,DAL N.114 AL N. 152,114,152,even,false,33,high,
electoral_2025_s65_035,comunali_lamezia_2025,65,"SCUOLA MEDIA STATALE ""PITAGORA"" | Ubicato in VIALE I MAGGIO 4 4",VIALE RAFFAELE S. DAL N. 119 AL N. 167,VIALE RAFFAELE S.,VIALE RAFFAELE S,DAL N. 119 AL N. 167,119,167,odd,false,33,high,
electoral_2025_s65_036,comunali_lamezia_2025,65,"SCUOLA MEDIA STATALE ""PITAGORA"" | Ubicato in VIALE I MAGGIO 4 4",C.DA MANISTALLA,C.DA MANISTALLA,CONTRADA MANISTALLA,,,,,false,33,high,
electoral_2025_s66_001,comunali_lamezia_2025,66,"IMMOBILE COMUNALE | Ubicato in VIA DORSO G., N. 41 4 2",VIA GIUSEPPE CONTE DA N. 1 A N. 5,VIA GIUSEPPE CONTE,VIA GIUSEPPE CONTE,DA N. 1 A N. 5,1,5,odd,false,33,high,
electoral_2025_s66_002,comunali_lamezia_2025,66,"IMMOBILE COMUNALE | Ubicato in VIA DORSO G., N. 41 4 2",VIA MONS. A. DAVOLI DAL N. 1 AL N. 105,VIA MONS. A. DAVOLI,VIA MONS A DAVOLI,DAL N. 1 AL N. 105,1,105,odd,false,33,high,
electoral_2025_s66_003,comunali_lamezia_2025,66,"IMMOBILE COMUNALE | Ubicato in VIA DORSO G., N. 41 4 2",VIA ANTONIO DE GRAZIA,VIA ANTONIO DE GRAZIA,VIA ANTONIO DE GRAZIA,,,,,false,33,high,
electoral_2025_s66_004,comunali_lamezia_2025,66,"IMMOBILE COMUNALE | Ubicato in VIA DORSO G., N. 41 4 2",VIA GACCIA,VIA GACCIA,VIA GACCIA,,,,,false,33,high,
electoral_2025_s66_005,comunali_lamezia_2025,66,"IMMOBILE COMUNALE | Ubicato in VIA DORSO G., N. 41 4 2",VIA DEI CERRI,VIA DEI CERRI,VIA DEI CERRI,,,,,false,33,high,
electoral_2025_s66_006,comunali_lamezia_2025,66,"IMMOBILE COMUNALE | Ubicato in VIA DORSO G., N. 41 4 2",C.DA GABELLA NICOTERA,C.DA GABELLA NICOTERA,CONTRADA GABELLA NICOTERA,,,,,false,33,high,
electoral_2025_s66_007,comunali_lamezia_2025,66,"IMMOBILE COMUNALE | Ubicato in VIA DORSO G., N. 41 4 2",VIA GIUSEPPE CONTE DA N. 2 A N. 6,VIA GIUSEPPE CONTE,VIA GIUSEPPE CONTE,DA N. 2 A N. 6,2,6,even,false,33,high,
electoral_2025_s66_008,comunali_lamezia_2025,66,"IMMOBILE COMUNALE | Ubicato in VIA DORSO G., N. 41 4 2",C.DA GACCIA,C.DA GACCIA,CONTRADA GACCIA,,,,,false,33,high,
electoral_2025_s66_009,comunali_lamezia_2025,66,"IMMOBILE COMUNALE | Ubicato in VIA DORSO G., N. 41 4 2",C.DA MISA',C.DA MISA',CONTRADA MISA,,,,,false,33,high,
electoral_2025_s66_010,comunali_lamezia_2025,66,"IMMOBILE COMUNALE | Ubicato in VIA DORSO G., N. 41 4 2",VIA GIUSTINO FORTUNATO,VIA GIUSTINO FORTUNATO,VIA GIUSTINO FORTUNATO,,,,,false,33,high,
electoral_2025_s66_011,comunali_lamezia_2025,66,"IMMOBILE COMUNALE | Ubicato in VIA DORSO G., N. 41 4 2",VIA GUIDO DORSO,VIA GUIDO DORSO,VIA GUIDO DORSO,,,,,false,33,high,
electoral_2025_s66_012,comunali_lamezia_2025,66,"IMMOBILE COMUNALE | Ubicato in VIA DORSO G., N. 41 4 2",VIA PETER BENENSON,VIA PETER BENENSON,VIA PETER BENENSON,,,,,false,33,high,
electoral_2025_s66_013,comunali_lamezia_2025,66,"IMMOBILE COMUNALE | Ubicato in VIA DORSO G., N. 41 4 2",VIA ROSARIO LIVATINO ( EX CONTRADA GACCIA,VIA ROSARIO LIVATINO ( EX CONTRADA GACCIA,VIA ROSARIO LIVATINO EX CONTRADA GACCIA,,,,,false,33,medium,possible wrapped or truncated PDF line
electoral_2025_s66_014,comunali_lamezia_2025,66,"IMMOBILE COMUNALE | Ubicato in VIA DORSO G., N. 41 4 2",VIA DARIO LEONE DAL N.112 AL N.120,VIA DARIO LEONE,VIA DARIO LEONE,DAL N.112 AL N.120,112,120,even,false,34,high,
electoral_2025_s66_015,comunali_lamezia_2025,66,"IMMOBILE COMUNALE | Ubicato in VIA DORSO G., N. 41 4 2",VIA MONS. A. DAVOLI DAL N. 2 AL N. 170,VIA MONS. A. DAVOLI,VIA MONS A DAVOLI,DAL N. 2 AL N. 170,2,170,even,false,34,high,
electoral_2025_s66_016,comunali_lamezia_2025,66,"IMMOBILE COMUNALE | Ubicato in VIA DORSO G., N. 41 4 2",VIA F. BLAGANO',VIA F. BLAGANO',VIA F BLAGANO,,,,,false,34,high,
electoral_2025_s66_017,comunali_lamezia_2025,66,"IMMOBILE COMUNALE | Ubicato in VIA DORSO G., N. 41 4 2",VIA PADRE ALFONSO DI BARTOLO DA N. 1 A N. 4,VIA PADRE ALFONSO DI BARTOLO,VIA PADRE ALFONSO DI BARTOLO,DA N. 1 A N. 4,1,4,any,false,34,high,
electoral_2025_s67_001,comunali_lamezia_2025,67,"IMMOBILE COMUNALE | Ubicato in VIA DORSO G., N. 41 4 2",C.DA NDINI,C.DA NDINI,CONTRADA NDINI,,,,,false,34,high,
electoral_2025_s67_002,comunali_lamezia_2025,67,"IMMOBILE COMUNALE | Ubicato in VIA DORSO G., N. 41 4 2",C.DA MUNIZZA,C.DA MUNIZZA,CONTRADA MUNIZZA,,,,,false,34,high,
electoral_2025_s67_003,comunali_lamezia_2025,67,"IMMOBILE COMUNALE | Ubicato in VIA DORSO G., N. 41 4 2",C.DA MALASPINA,C.DA MALASPINA,CONTRADA MALASPINA,,,,,false,34,high,
electoral_2025_s67_004,comunali_lamezia_2025,67,"IMMOBILE COMUNALE | Ubicato in VIA DORSO G., N. 41 4 2",VIA PER CATANZARO,VIA PER CATANZARO,VIA PER CATANZARO,,,,,false,34,high,
electoral_2025_s67_005,comunali_lamezia_2025,67,"IMMOBILE COMUNALE | Ubicato in VIA DORSO G., N. 41 4 2",C.DA IUNCARACE,C.DA IUNCARACE,CONTRADA IUNCARACE,,,,,false,34,high,
electoral_2025_s67_006,comunali_lamezia_2025,67,"IMMOBILE COMUNALE | Ubicato in VIA DORSO G., N. 41 4 2",C.DA PUGLIANO,C.DA PUGLIANO,CONTRADA PUGLIANO,,,,,false,34,high,
electoral_2025_s67_007,comunali_lamezia_2025,67,"IMMOBILE COMUNALE | Ubicato in VIA DORSO G., N. 41 4 2",VIA FRANCESCO ACRI,VIA FRANCESCO ACRI,VIA FRANCESCO ACRI,,,,,false,34,high,
electoral_2025_s67_008,comunali_lamezia_2025,67,"IMMOBILE COMUNALE | Ubicato in VIA DORSO G., N. 41 4 2",C.DA TIMPEROSSE,C.DA TIMPEROSSE,CONTRADA TIMPEROSSE,,,,,false,34,high,
electoral_2025_s67_009,comunali_lamezia_2025,67,"IMMOBILE COMUNALE | Ubicato in VIA DORSO G., N. 41 4 2",VIA ARISTOTELE,VIA ARISTOTELE,VIA ARISTOTELE,,,,,false,34,high,
electoral_2025_s67_010,comunali_lamezia_2025,67,"IMMOBILE COMUNALE | Ubicato in VIA DORSO G., N. 41 4 2",VIA AURELIO CASSIODORO,VIA AURELIO CASSIODORO,VIA AURELIO CASSIODORO,,,,,false,34,high,
electoral_2025_s67_011,comunali_lamezia_2025,67,"IMMOBILE COMUNALE | Ubicato in VIA DORSO G., N. 41 4 2",VIA MONS.A. DAVOLI DAL N. 107 AL N. 193,VIA MONS.A. DAVOLI,VIA MONSIGNORA DAVOLI,DAL N. 107 AL N. 193,107,193,odd,false,34,high,
electoral_2025_s67_012,comunali_lamezia_2025,67,"IMMOBILE COMUNALE | Ubicato in VIA DORSO G., N. 41 4 2",C.DA LAGANI,C.DA LAGANI,CONTRADA LAGANI,,,,,false,34,high,
electoral_2025_s67_013,comunali_lamezia_2025,67,"IMMOBILE COMUNALE | Ubicato in VIA DORSO G., N. 41 4 2",VIA DEI CEDRI,VIA DEI CEDRI,VIA DEI CEDRI,,,,,false,34,high,
electoral_2025_s67_014,comunali_lamezia_2025,67,"IMMOBILE COMUNALE | Ubicato in VIA DORSO G., N. 41 4 2",C.DA PIANO DEL DUCA,C.DA PIANO DEL DUCA,CONTRADA PIANO DEL DUCA,,,,,false,34,high,
electoral_2025_s67_015,comunali_lamezia_2025,67,"IMMOBILE COMUNALE | Ubicato in VIA DORSO G., N. 41 4 2",VIA PIETRO MANCINI,VIA PIETRO MANCINI,VIA PIETRO MANCINI,,,,,false,34,high,
electoral_2025_s67_016,comunali_lamezia_2025,67,"IMMOBILE COMUNALE | Ubicato in VIA DORSO G., N. 41 4 2",C.DA SCINI,C.DA SCINI,CONTRADA SCINI,,,,,false,34,high,
electoral_2025_s67_017,comunali_lamezia_2025,67,"IMMOBILE COMUNALE | Ubicato in VIA DORSO G., N. 41 4 2",VIA DEI LECCI,VIA DEI LECCI,VIA DEI LECCI,,,,,false,34,high,
electoral_2025_s67_018,comunali_lamezia_2025,67,"IMMOBILE COMUNALE | Ubicato in VIA DORSO G., N. 41 4 2",VIA MONS. A. DAVOLI DAL N. 172 AL N. 270,VIA MONS. A. DAVOLI,VIA MONS A DAVOLI,DAL N. 172 AL N. 270,172,270,even,false,34,high,
electoral_2025_s67_019,comunali_lamezia_2025,67,"IMMOBILE COMUNALE | Ubicato in VIA DORSO G., N. 41 4 2",C.DA RENDA,C.DA RENDA,CONTRADA RENDA,,,,,false,34,high,
electoral_2025_s67_020,comunali_lamezia_2025,67,"IMMOBILE COMUNALE | Ubicato in VIA DORSO G., N. 41 4 2",C.DA TALARICO,C.DA TALARICO,CONTRADA TALARICO,,,,,false,34,high,
electoral_2025_s67_021,comunali_lamezia_2025,67,"IMMOBILE COMUNALE | Ubicato in VIA DORSO G., N. 41 4 2",VIA GENERALE SCALZO FELICE,VIA GENERALE SCALZO FELICE,VIA GENERALE SCALZO FELICE,,,,,false,34,high,
electoral_2025_s67_022,comunali_lamezia_2025,67,"IMMOBILE COMUNALE | Ubicato in VIA DORSO G., N. 41 4 2",VIA OSVALDO CERMINARA,VIA OSVALDO CERMINARA,VIA OSVALDO CERMINARA,,,,,false,34,high,
electoral_2025_s67_023,comunali_lamezia_2025,67,"IMMOBILE COMUNALE | Ubicato in VIA DORSO G., N. 41 4 2",VIA SALVATORE FIMIANI,VIA SALVATORE FIMIANI,VIA SALVATORE FIMIANI,,,,,false,34,high,
electoral_2025_s67_024,comunali_lamezia_2025,67,"IMMOBILE COMUNALE | Ubicato in VIA DORSO G., N. 41 4 2",VIA EMILIO LA SCALA,VIA EMILIO LA SCALA,VIA EMILIO LA SCALA,,,,,false,34,high,
electoral_2025_s67_025,comunali_lamezia_2025,67,"IMMOBILE COMUNALE | Ubicato in VIA DORSO G., N. 41 4 2",VIA SALVATORE GASPERONI,VIA SALVATORE GASPERONI,VIA SALVATORE GASPERONI,,,,,false,34,high,
electoral_2025_s67_026,comunali_lamezia_2025,67,"IMMOBILE COMUNALE | Ubicato in VIA DORSO G., N. 41 4 2",C.DA PETRAPPA,C.DA PETRAPPA,CONTRADA PETRAPPA,,,,,false,34,high,
electoral_2025_s67_027,comunali_lamezia_2025,67,"IMMOBILE COMUNALE | Ubicato in VIA DORSO G., N. 41 4 2",C.DA STRAZZAVESTE,C.DA STRAZZAVESTE,CONTRADA STRAZZAVESTE,,,,,false,34,high,
electoral_2025_s68_001,comunali_lamezia_2025,68,"SCUOLA ELEMENTARE "" SCINA' "" | Ubicato in VIA ROBERTO IL GUISCARDO, 105 4 3",VIA BEZZECCA,VIA BEZZECCA,VIA BEZZECCA,,,,,false,34,high,
electoral_2025_s68_002,comunali_lamezia_2025,68,"SCUOLA ELEMENTARE "" SCINA' "" | Ubicato in VIA ROBERTO IL GUISCARDO, 105 4 3",VIA GOFFREDO MALATERRA,VIA GOFFREDO MALATERRA,VIA GOFFREDO MALATERRA,,,,,false,34,high,
electoral_2025_s68_003,comunali_lamezia_2025,68,"SCUOLA ELEMENTARE "" SCINA' "" | Ubicato in VIA ROBERTO IL GUISCARDO, 105 4 3",VIA DELLA VITTORIA SNC E NUMERI PARI,VIA DELLA VITTORIA,VIA DELLA VITTORIA,SNC E NUMERI PARI,,,even,true,34,high,
electoral_2025_s68_004,comunali_lamezia_2025,68,"SCUOLA ELEMENTARE "" SCINA' "" | Ubicato in VIA ROBERTO IL GUISCARDO, 105 4 3",VIA DEI GIGLI,VIA DEI GIGLI,VIA DEI GIGLI,,,,,false,35,high,
electoral_2025_s68_005,comunali_lamezia_2025,68,"SCUOLA ELEMENTARE "" SCINA' "" | Ubicato in VIA ROBERTO IL GUISCARDO, 105 4 3",VIA S. FODERARO DAL N. 154 AL N. 156,VIA S. FODERARO,VIA S FODERARO,DAL N. 154 AL N. 156,154,156,even,false,35,high,
electoral_2025_s68_006,comunali_lamezia_2025,68,"SCUOLA ELEMENTARE "" SCINA' "" | Ubicato in VIA ROBERTO IL GUISCARDO, 105 4 3",VIA BENEVENTO,VIA BENEVENTO,VIA BENEVENTO,,,,,false,35,high,
electoral_2025_s68_007,comunali_lamezia_2025,68,"SCUOLA ELEMENTARE "" SCINA' "" | Ubicato in VIA ROBERTO IL GUISCARDO, 105 4 3",VIA MONZABANO,VIA MONZABANO,VIA MONZABANO,,,,,false,35,high,
electoral_2025_s68_008,comunali_lamezia_2025,68,"SCUOLA ELEMENTARE "" SCINA' "" | Ubicato in VIA ROBERTO IL GUISCARDO, 105 4 3",VIA MONTEBELLO,VIA MONTEBELLO,VIA MONTEBELLO,,,,,false,35,high,
electoral_2025_s68_009,comunali_lamezia_2025,68,"SCUOLA ELEMENTARE "" SCINA' "" | Ubicato in VIA ROBERTO IL GUISCARDO, 105 4 3",C.DA SCINA' NUMERI PARI,C.DA SCINA',CONTRADA SCINA,NUMERI PARI,,,even,false,35,high,
electoral_2025_s68_010,comunali_lamezia_2025,68,"SCUOLA ELEMENTARE "" SCINA' "" | Ubicato in VIA ROBERTO IL GUISCARDO, 105 4 3",VIA A. SEGNI,VIA A. SEGNI,VIA A SEGNI,,,,,false,35,high,
electoral_2025_s68_011,comunali_lamezia_2025,68,"SCUOLA ELEMENTARE "" SCINA' "" | Ubicato in VIA ROBERTO IL GUISCARDO, 105 4 3",VIA G. GIOLITTI,VIA G. GIOLITTI,VIA G GIOLITTI,,,,,false,35,high,
electoral_2025_s68_012,comunali_lamezia_2025,68,"SCUOLA ELEMENTARE "" SCINA' "" | Ubicato in VIA ROBERTO IL GUISCARDO, 105 4 3",VIA S. FODERARO DAL N. 273 AL N. 301,VIA S. FODERARO,VIA S FODERARO,DAL N. 273 AL N. 301,273,301,odd,false,35,high,
electoral_2025_s68_013,comunali_lamezia_2025,68,"SCUOLA ELEMENTARE "" SCINA' "" | Ubicato in VIA ROBERTO IL GUISCARDO, 105 4 3",VIA G. GRONCHI,VIA G. GRONCHI,VIA G GRONCHI,,,,,false,35,high,
electoral_2025_s69_001,comunali_lamezia_2025,69,"SCUOLA ELEMENTARE "" SCINA' "" | Ubicato in VIA ROBERTO IL GUISCARDO, 105 4 3",VIA SOLFERINO,VIA SOLFERINO,VIA SOLFERINO,,,,,false,35,high,
electoral_2025_s69_002,comunali_lamezia_2025,69,"SCUOLA ELEMENTARE "" SCINA' "" | Ubicato in VIA ROBERTO IL GUISCARDO, 105 4 3",VIA NICOLA NICOTERA,VIA NICOLA NICOTERA,VIA NICOLA NICOTERA,,,,,false,35,high,
electoral_2025_s69_003,comunali_lamezia_2025,69,"SCUOLA ELEMENTARE "" SCINA' "" | Ubicato in VIA ROBERTO IL GUISCARDO, 105 4 3",VIA DELLA QUERCIA ANTICA,VIA DELLA QUERCIA ANTICA,VIA DELLA QUERCIA ANTICA,,,,,false,35,high,
electoral_2025_s69_004,comunali_lamezia_2025,69,"SCUOLA ELEMENTARE "" SCINA' "" | Ubicato in VIA ROBERTO IL GUISCARDO, 105 4 3",VIA R. LANZINO,VIA R. LANZINO,VIA R LANZINO,,,,,false,35,high,
electoral_2025_s69_005,comunali_lamezia_2025,69,"SCUOLA ELEMENTARE "" SCINA' "" | Ubicato in VIA ROBERTO IL GUISCARDO, 105 4 3",C.DA SCINA' SNC E NUMERI DISPARI,C.DA SCINA',CONTRADA SCINA,SNC E NUMERI DISPARI,,,odd,true,35,high,
electoral_2025_s69_006,comunali_lamezia_2025,69,"SCUOLA ELEMENTARE "" SCINA' "" | Ubicato in VIA ROBERTO IL GUISCARDO, 105 4 3",VIA GIUSEPPE LAZZATI,VIA GIUSEPPE LAZZATI,VIA GIUSEPPE LAZZATI,,,,,false,35,high,
electoral_2025_s69_007,comunali_lamezia_2025,69,"SCUOLA ELEMENTARE "" SCINA' "" | Ubicato in VIA ROBERTO IL GUISCARDO, 105 4 3",VIA R. D' ALTAVILLA,VIA R. D' ALTAVILLA,VIA R D ALTAVILLA,,,,,false,35,high,
electoral_2025_s69_008,comunali_lamezia_2025,69,"SCUOLA ELEMENTARE "" SCINA' "" | Ubicato in VIA ROBERTO IL GUISCARDO, 105 4 3",VIA DELLA VITTORIA NUMERI DISPARI,VIA DELLA VITTORIA,VIA DELLA VITTORIA,NUMERI DISPARI,,,odd,false,35,high,
electoral_2025_s69_009,comunali_lamezia_2025,69,"SCUOLA ELEMENTARE "" SCINA' "" | Ubicato in VIA ROBERTO IL GUISCARDO, 105 4 3",VIA GOITO,VIA GOITO,VIA GOITO,,,,,false,35,high,
electoral_2025_s69_010,comunali_lamezia_2025,69,"SCUOLA ELEMENTARE "" SCINA' "" | Ubicato in VIA ROBERTO IL GUISCARDO, 105 4 3",VIA SAN FERMO,VIA SAN FERMO,VIA SAN FERMO,,,,,false,35,high,
electoral_2025_s69_011,comunali_lamezia_2025,69,"SCUOLA ELEMENTARE "" SCINA' "" | Ubicato in VIA ROBERTO IL GUISCARDO, 105 4 3",VIA DELLE VIOLE,VIA DELLE VIOLE,VIA DELLE VIOLE,,,,,false,35,high,
electoral_2025_s69_012,comunali_lamezia_2025,69,"SCUOLA ELEMENTARE "" SCINA' "" | Ubicato in VIA ROBERTO IL GUISCARDO, 105 4 3",VIA MILAZZO,VIA MILAZZO,VIA MILAZZO,,,,,false,35,high,
electoral_2025_s69_013,comunali_lamezia_2025,69,"SCUOLA ELEMENTARE "" SCINA' "" | Ubicato in VIA ROBERTO IL GUISCARDO, 105 4 3",VIA PESCHIERA,VIA PESCHIERA,VIA PESCHIERA,,,,,false,35,high,
electoral_2025_s69_014,comunali_lamezia_2025,69,"SCUOLA ELEMENTARE "" SCINA' "" | Ubicato in VIA ROBERTO IL GUISCARDO, 105 4 3",C.DA CAPITOLO COLACINO,C.DA CAPITOLO COLACINO,CONTRADA CAPITOLO COLACINO,,,,,false,35,high,
